id_antecedentes,id_docentes,nombre_cargo,funcion,reparticion,fecha_inicio,fecha_fin
17312220,18936663,"Surveyor, rural practice",Thank remember attack later none east.,8,2022-01-08,2022-08-19
4355116,82776405,Geographical information systems officer,Trip thought low argue.,5,1985-04-12,2019-04-26
33661527,64246743,Oceanographer,Hundred third charge management.,10,1996-07-19,2022-12-29
13304737,25518666,Dramatherapist,Day scene parent arm.,1,2006-07-10,2009-05-14
88225095,68739256,Furniture designer,State us chance water thing cup.,10,1996-09-07,1998-05-18
93668890,197184,Public house manager,Form success quality effect start their sell.,10,2002-01-22,2016-03-15
66031145,72187642,"Nurse, adult",Thousand easy sit animal show seem approach.,5,1985-08-16,2020-07-03
11863123,31983823,Energy engineer,Quite lot tonight research themselves group play.,5,1986-06-17,1996-07-26
29906530,81864113,Event organiser,Will window cold set property for.,5,2023-04-09,2024-04-06
69037983,57867951,"Restaurant manager, fast food",Whom eight occur rise.,9,1982-06-01,1983-08-21
25244128,68986321,Analytical chemist,Party call economic receive.,7,1987-01-18,1993-06-17
90495680,21193074,"Geologist, engineering",Staff seek true since one information employee.,5,1987-11-04,2000-09-09
58337018,24102785,Wellsite geologist,Mission none employee time.,1,1973-09-05,2009-09-01
42714037,95606951,Medical secretary,Reach Congress ahead stop important identify.,5,2004-03-19,2024-01-29
15933942,69830608,Fast food restaurant manager,Stand ability air just indicate account nothing hope.,4,1972-09-16,2004-03-01
2444077,9688418,Dispensing optician,President sense by since skill next clearly.,10,1984-05-14,2011-09-06
7591614,38188723,Clinical embryologist,Road new right practice audience together thousand set.,4,1977-05-23,2002-03-14
14702435,98323923,Dancer,Attorney reality child set operation most energy.,5,1994-05-17,2011-07-05
99424683,44878590,Operational researcher,People he accept never value why foot western.,8,1987-05-16,1994-09-24
15894728,59879355,"Engineer, technical sales",Operation piece positive kind task night ten.,8,1987-12-22,2017-02-01
3688994,67196060,Government social research officer,Join these fear question close.,7,1991-04-22,1998-07-25
96768795,37217404,Land/geomatics surveyor,Card eye bank modern spring agreement.,1,2012-08-30,2012-12-27
46891582,70122431,Fast food restaurant manager,Instead owner to knowledge sport later accept.,10,1985-08-28,1993-08-01
4952187,56123397,Restaurant manager,Million southern activity religious must serious.,10,1971-08-05,1989-03-22
5650187,45904628,"Buyer, retail",Best carry character child agent rock under these.,2,2022-12-23,2023-01-31
75147472,34125052,Manufacturing engineer,Get blood sure nice rate civil behind.,7,1995-10-16,2009-08-29
42149699,67743308,Oncologist,Water certain end these.,8,1977-09-28,2004-08-27
83526488,46321125,"Solicitor, Scotland",Plan best many rise.,10,1996-11-05,1998-09-24
81470937,16014976,"Restaurant manager, fast food",Specific make western.,8,1995-08-19,2024-06-13
16202613,91472587,"Editor, film/video",Visit hard suggest happy baby since trouble.,10,1979-05-26,2022-04-23
27788777,84655866,Quality manager,Day may building.,3,1973-10-14,2018-02-10
2913637,92606582,Chartered management accountant,Every save report care possible.,5,2008-02-02,2023-06-25
56227782,90301390,Financial trader,Work social kitchen institution of soon.,8,2004-01-22,2018-05-22
58251769,21727502,Trade union research officer,Home involve money arrive together whatever study identify.,7,1984-11-13,1991-07-08
32673889,78353420,"Therapist, horticultural",Yet get big.,9,2007-08-28,2008-08-11
5920980,14358841,Location manager,Responsibility support ten term country.,7,1994-03-20,2008-03-28
24484,266500,"Embryologist, clinical",Itself where pressure until method.,5,1995-06-29,2012-03-27
39670616,1380516,"Runner, broadcasting/film/video",Final floor so factor official.,4,2018-08-12,2020-05-10
99848507,47493717,Multimedia programmer,Buy cultural art way.,8,1974-04-30,1993-03-27
5471221,92274524,"Therapist, art",Forward next something live exactly.,2,1996-06-16,2020-07-05
38211716,27416943,Web designer,Recent it responsibility shake who arrive Mr.,4,1985-04-27,1992-12-21
58605563,75413014,English as a second language teacher,Send animal no move.,1,1999-03-25,2022-11-15
81658312,87348891,"Journalist, magazine",Whose star money always sea.,1,1994-10-04,2010-02-21
47517404,30149169,Ranger/warden,Plan difference store paper box generation become.,8,1988-01-05,2001-04-26
72874275,69665038,Electronics engineer,Parent service black ball door focus.,2,2002-12-13,2015-07-16
56841163,99128540,Garment/textile technologist,Various issue evidence down drop sound.,6,2020-06-24,2022-01-02
72892925,60992976,Counsellor,Ago executive program.,6,1996-09-18,2002-09-19
41180767,62758072,Chief Financial Officer,Item door hundred probably by particular result.,7,1989-06-13,1994-09-07
66342703,28716451,Geochemist,Industry computer hit soldier edge water not.,1,2009-03-02,2015-11-03
48056282,77253304,Local government officer,Class new crime citizen.,10,1985-12-28,2015-02-01
28695447,84074497,Emergency planning/management officer,Individual produce effect both bed.,5,1999-03-03,2018-03-12
22047683,35840753,Housing manager/officer,Less send house heavy.,9,1994-10-24,1997-04-29
75419504,99597780,Holiday representative,Cover often answer case allow remain.,5,1986-07-13,1995-04-19
12373577,60842724,Electrical engineer,While history between specific allow stand.,3,1982-01-10,2018-03-11
26527291,90650474,Futures trader,Enter military term they season dream.,8,1989-02-07,1994-12-16
91250256,46329468,IT sales professional,Decision can project myself marriage civil green blue.,10,1985-02-11,2014-01-12
89860364,63571736,IT trainer,Avoid memory process war power option.,3,1975-05-15,2020-07-27
90287093,41661459,"Teacher, primary school",Wind same measure.,7,1981-01-29,2018-12-23
35447699,16839598,"Pharmacist, hospital",Key bag describe speak church or popular.,2,2024-01-16,2024-05-13
45905267,28872240,Special educational needs teacher,Side direction close finally month.,6,2001-07-10,2005-04-03
42543975,24893040,Games developer,Measure accept include nothing through method scientist remember.,1,2021-10-09,2023-10-03
66683451,98432310,Garment/textile technologist,Debate learn maintain.,2,1978-05-15,1988-10-19
4120613,15108204,Advertising copywriter,Fight address interest catch.,6,2021-11-15,2022-11-09
44561917,89795708,IT consultant,Off toward space rock.,10,2005-09-03,2005-10-08
40630673,47107855,Pharmacologist,Including pick can entire task reflect.,4,1970-05-31,2020-07-31
25054785,93075766,Holiday representative,Anything lawyer usually business.,8,1972-12-12,2006-12-08
52892849,19775116,Emergency planning/management officer,Serious card already station police.,8,1972-03-05,2023-01-15
94129119,15436729,Web designer,Space challenge common south end.,4,1971-09-19,1973-08-28
16783043,12296749,"Horticulturist, amenity",Town large nice when employee.,8,2000-04-08,2014-05-28
89331497,39907967,Call centre manager,Court teacher big increase.,10,1979-02-14,2023-11-27
92127346,19052194,Meteorologist,Garden officer order kid collection half top.,3,2023-02-25,2023-03-07
68505341,15876276,Sub,More spend role interesting.,7,2004-10-29,2023-05-11
69635471,3934680,Glass blower/designer,Campaign sound economic wear never group onto exactly.,5,1972-05-18,1988-01-18
82886202,71505125,Commercial/residential surveyor,Back fast air wall.,3,1985-05-22,2023-12-03
7610233,97041141,Event organiser,Produce parent play standard then know.,10,1977-01-05,2023-08-12
53679487,21826434,Trading standards officer,Century exist Democrat most wall whose perform.,8,2000-08-01,2003-06-23
63459963,98152472,Diagnostic radiographer,Sit stage box thought serious dinner.,1,2016-12-11,2021-04-02
11918310,1080643,Chief Marketing Officer,Here pressure short occur.,6,1995-08-01,1998-08-20
22482740,51158121,Garment/textile technologist,Without already purpose much too step.,9,1997-04-17,2019-12-24
51435510,39443285,Clothing/textile technologist,Authority series identify hit add raise.,8,2006-02-05,2019-06-01
90365955,10531916,Legal executive,Work create like first couple son.,8,2021-08-28,2023-03-27
29923968,9835114,Communications engineer,Recently put maybe idea.,2,2000-12-24,2012-01-21
22601184,8150848,Licensed conveyancer,Market kind executive third significant.,10,2020-10-26,2022-05-26
26090479,26318377,Production engineer,Arrive race write make theory his.,1,1993-10-15,2003-01-05
29365496,21625311,Travel agency manager,Mission manager name wonder glass.,8,2022-08-21,2023-07-29
46949969,29516437,"Sound technician, broadcasting/film/video",Because bed cold wide.,2,2008-12-10,2022-02-15
12772307,94929084,Tax inspector,Safe ok up rich consumer ten tonight relate.,9,2006-01-27,2008-01-31
70528142,8128082,Heritage manager,Individual why team nor religious.,5,2016-01-25,2020-07-24
77231211,61892791,Contractor,Foreign certain hair need write money say throw.,9,1983-04-22,2018-04-20
28947761,52062226,Passenger transport manager,Require here major require fund.,8,2007-10-29,2016-04-23
339451,90633472,Advertising art director,Situation practice government director fish.,5,1994-01-05,2008-11-10
24749037,28071047,Waste management officer,Energy include fly.,10,1970-04-02,2003-05-10
61204140,76720619,Patent attorney,Understand finally I.,4,1982-04-19,1993-08-25
79344234,59747516,"Pilot, airline",Will size improve true any suddenly.,4,2022-01-22,2022-09-24
65315962,20203026,Advertising account executive,Strong less prove fear.,10,1979-10-23,2023-07-21
66227804,85765992,Community arts worker,Others baby pay class outside example.,8,1973-08-25,2024-01-30
25229599,51214045,Research scientist (physical sciences),Evening base question.,3,1988-07-12,2020-03-22
3913777,9541536,Dance movement psychotherapist,Build continue main bag lawyer open wrong.,4,1973-06-03,1994-08-24
56014579,56194442,Print production planner,Avoid develop behavior final ready.,1,2011-03-08,2012-05-15
67545419,73838737,Sub,Such such industry condition.,2,2010-08-01,2012-04-24
24815712,75163195,Marketing executive,Tend down office.,8,2012-01-06,2016-12-26
49310087,10912260,Sub,Name break seem be.,4,1995-03-16,2013-10-28
53073055,38267907,Sports development officer,Now change bill likely majority central late health.,1,2024-05-03,2024-05-13
80147395,79232338,"Engineer, agricultural",Sea campaign hair although him room finally.,2,2019-07-10,2021-08-12
23356584,20012136,Physiotherapist,Stuff together color protect magazine visit method on.,7,1970-09-25,2005-09-16
58764411,41472972,Adult guidance worker,List one open table central some.,5,2003-09-03,2017-08-24
8525677,61902148,Airline pilot,Book past exactly.,7,1994-07-29,2004-12-03
29511057,21366378,Metallurgist,Indeed just painting task capital no surface public.,7,2018-07-01,2023-01-24
3856028,42572603,"Engineer, structural",Box run good financial.,1,2006-01-09,2018-05-29
61439256,42669620,"Surveyor, planning and development",Camera son bit yourself.,4,1977-09-25,1985-05-30
95996470,17428,"Engineer, control and instrumentation",Edge election direction third image book.,1,1989-11-29,2005-04-11
98301377,83512784,Photographer,Weight election author throw young easy them.,1,1976-02-23,1980-09-01
69506189,40022580,"Journalist, magazine",Relate moment Democrat find develop themselves.,3,2009-11-21,2024-06-19
2553544,4274164,Psychiatric nurse,Worry risk move upon half capital particularly.,3,1977-04-15,2017-01-24
33402710,67457929,Conference centre manager,Me product behavior water trade imagine bring.,5,2004-02-08,2007-03-10
69699322,33405604,"Scientist, product/process development",Money hold address voice.,5,2024-05-01,2024-05-22
67435969,39882791,"Surveyor, commercial/residential",Record authority agree above protect gas race.,7,2018-12-13,2023-07-29
45682521,98336090,Pharmacologist,Sort new well story job total onto.,9,1989-04-23,2008-11-03
31972496,50773923,"Runner, broadcasting/film/video",For rate set final.,2,1991-04-20,2020-05-06
1434502,73474040,Risk manager,Agree end give economy wife collection.,5,2007-01-17,2015-06-13
329289,14348379,Sports therapist,Call quickly key.,2,1985-10-23,2011-07-03
1028208,18958499,Radio producer,Anything indeed lead ok will.,8,2022-10-25,2023-08-30
71323838,85155757,Education administrator,Include exactly approach partner arm game everything opportunity.,10,1999-11-11,2007-06-28
17133158,78050761,Early years teacher,Take also her official describe religious.,9,2017-05-28,2019-11-22
92325383,59381362,Bookseller,Agreement vote anyone this question scene kind.,7,2017-02-18,2021-07-29
30860068,55144725,"Therapist, music",Town trip since note full mother.,7,1988-02-13,2001-06-06
49120752,56565706,Investment analyst,Half country such dream partner degree.,5,1973-12-25,2004-04-22
29650685,6051275,Visual merchandiser,Decide clear talk.,3,1993-08-31,1998-07-11
32256309,44154142,"Development worker, international aid",This manager write consumer political social attention.,9,1992-01-06,2006-08-24
