id_antecedentes,tipo_act,id_corresponde
32927559,Community arts worker,7654714555521
71788987,Art gallery manager,1478108507197
59125682,Broadcast presenter,8227512099753
8828131,Geophysical data processor,8163831620716
66788190,Clinical psychologist,1669173069665
26607778,Insurance underwriter,8453038337472
89064713,"Engineer, site",710230657226
38785526,"Research officer, trade union",5514775469533
59395156,Television floor manager,5390457071903
32086699,Sales executive,2312232975368
5264043,Environmental manager,2242289022487
78430507,Legal secretary,4928124645950
36848079,"Engineer, energy",4967832467822
36247374,Camera operator,9858553988693
96049843,Art therapist,1602704100508
98015605,Science writer,5085201982847
8194675,"Geneticist, molecular",9047410078603
58716278,Health service manager,5448284043563
91161751,Television floor manager,5705664043610
35447699,"Engineer, maintenance (IT)",5714366155509
80242771,"Education officer, environmental",1338105287673
686291,Colour technologist,3419977541218
61127275,"Geneticist, molecular",6763453885852
45096176,"Geneticist, molecular",1507544836452
51208421,Trading standards officer,6786986019010
34924063,Pension scheme manager,9112152040245
83224171,"Scientist, research (physical sciences)",5451661361743
30374546,Health physicist,4159824982790
80489895,Seismic interpreter,545633940245
86657109,Energy engineer,5241452103994
73576428,Food technologist,1703783584407
18526309,Operational researcher,2082261430786
77645259,Tour manager,7011744167982
69564685,"Buyer, retail",5207316127046
48503944,Telecommunications researcher,2624784103374
31133613,Technical author,890470511287
87799958,Field trials officer,6726049546886
97333816,Financial adviser,8480172505912
87603944,Catering manager,7527271576413
9155432,Investment analyst,9992388957857
27406849,Financial risk analyst,5839052557403
53187584,"Therapist, drama",3029243190030
96853714,Editorial assistant,279186125178
25702059,Curator,4956462280765
44379814,"Development worker, community",1342097409290
44442596,Community arts worker,4213280611593
48338259,Early years teacher,3562494507081
28211504,"Engineer, electrical",3094477965202
81286968,"Engineer, site",5184565054426
17559892,Statistician,5189675641175
31665029,Public relations account executive,5330145458728
79793790,Medical sales representative,9119162354791
45679537,Physiotherapist,3519868749611
62918763,Conference centre manager,8414654972061
42614020,Seismic interpreter,1569163856405
47086409,Ecologist,5752255090811
73515545,Financial planner,4761284318058
63388169,"Editor, magazine features",5241522331859
829880,Operations geologist,8338737375262
81659311,Operations geologist,811034739727
67377307,Newspaper journalist,9312379274880
20721584,Petroleum engineer,5727435996423
24954533,Medical laboratory scientific officer,1376206883505
56221615,Veterinary surgeon,597962378609
47998461,Health promotion specialist,5971023543438
84376856,Applications developer,8484237542623
49616990,Forest/woodland manager,7357357818929
92597866,Information systems manager,6999967248551
85247021,Chemical engineer,2485747481628
63686497,Sales executive,5350194436987
3712205,Land,423401575190
32847704,Operational investment banker,6428355075523
60166853,Police officer,1176083225610
9085785,Geophysicist/field seismologist,6273877091847
35533373,Research scientist (maths),3552369635037
62148064,"Designer, blown glass/stained glass",859087326896
88007482,Veterinary surgeon,4109725765615
93036937,Professor Emeritus,517133958330
9509938,Patent examiner,8384223024271
87926887,"Programmer, multimedia",8340152997521
9672124,Gaffer,523445437696
8043518,Environmental consultant,2229252506624
39129844,Ecologist,8615651733482
36604323,English as a second language teacher,8435422130511
58744233,Land/geomatics surveyor,8728978324573
45453414,Regulatory affairs officer,8126778634515
94735180,Learning mentor,8126778634515
43129582,"Designer, multimedia",6608848942057
10844091,"Therapist, occupational",2768349021629
92964350,"Optician, dispensing",5762324553121
46914461,"Surveyor, hydrographic",7224931672605
25138324,Jewellery designer,4720375200455
64547612,"Psychologist, clinical",5874708934711
95988101,Armed forces training and education officer,3646401265161
93783338,Dramatherapist,8299703090735
37583874,"Geologist, engineering",2909285921487
1737398,Conference centre manager,3451318084922
67337527,Film/video editor,4664209022188
6290081,"Engineer, mining",5987799128283
34737457,Physiological scientist,4954088801266
28776805,Patent examiner,4376831232227
66617825,"Doctor, hospital",8657230821568
54731069,Museum education officer,8159477763429
50364331,Medical illustrator,7049175309716
23959524,Bookseller,2158113056256
41679306,Video editor,9373613633055
10631385,Agricultural consultant,9937982732201
35075928,Printmaker,5474345884152
84371310,Data processing manager,2652870036173
56252635,Occupational hygienist,8426344755175
7453217,Special effects artist,6163332746323
73791276,Exercise physiologist,937682300707
54998985,"Surveyor, quantity",1221253096829
40967474,Water engineer,9690351509588
95636536,Ranger/warden,7405004105343
28592399,Chartered accountant,4328274626981
54028928,"Loss adjuster, chartered",4210731426998
36228441,Health and safety inspector,839872970271
5290518,Bonds trader,683025463362
28866429,"Scientist, product/process development",3768895372824
70877730,Education administrator,3897296554884
1253274,Estate manager/land agent,4083931825524
91511424,"Engineer, aeronautical",4642764082464
5495214,Sports development officer,1631763341992
99704878,"Biochemist, clinical",1671662283529
84432746,Illustrator,3614487213206
33714049,Mental health nurse,6833459718258
73226069,Barista,8919644931660
14349349,"Psychotherapist, child",9882324339146
63961020,"Engineer, structural",5751506015803
77826645,Ranger/warden,9733368271931
30169533,Editorial assistant,7163492824826
41011037,"Administrator, arts",866811997250
8755339,Orthoptist,6170507742467
80828006,Patent attorney,6346791602113
36604323,Private music teacher,4365589573820
56877341,Magazine features editor,9858191153004
14187937,Architectural technologist,7682623693155
41454131,Web designer,2750860681694
78239792,Tax inspector,4383803681820
2337118,Automotive engineer,8986080650247
60078259,"Optician, dispensing",8903975061532
411753,"Engineer, aeronautical",1204076126387
41145758,Oncologist,4662642204970
820871,Chief Financial Officer,437274304404
90666351,Arboriculturist,3833848671349
73791276,Press sub,2121346945347
47079018,"Engineer, civil (contracting)",5513971775149
10293158,Media buyer,5774591321374
96392894,Phytotherapist,5386592668170
60920831,Health and safety inspector,6721814098866
7434599,Tax inspector,2256262094961
3422936,Solicitor,875877892005
65413934,"Copywriter, advertising",5766808176720
52957416,"Surveyor, insurance",5291319248700
35346654,"Surveyor, minerals",3774068923799
95019123,Food technologist,1600777991378
70740449,"Doctor, hospital",8819121353907
98344693,Multimedia specialist,2830477780573
51571896,Diagnostic radiographer,7045582254751
45268501,"Engineer, control and instrumentation",3170668127734
21042768,Optometrist,8807944167363
88376692,Ecologist,9268121398599
59776290,Race relations officer,8996275439245
28327795,"Development worker, international aid",3699576707373
12376300,Bookseller,1690799707868
84039962,Office manager,9331878724404
49095753,Press photographer,5986618247087
1334223,"Designer, television/film set",8490870424337
78091062,"Journalist, newspaper",3527653113931
65784437,Pathologist,3859201332096
45390271,"Education officer, museum",5933057402294
88530094,Facilities manager,1959806682016
16872864,Actor,9199410084962
8482494,"Designer, multimedia",5088350654320
86590348,Occupational therapist,6102126304971
91831450,Chartered management accountant,145258083852
49611200,Art therapist,8533469481416
70624478,"Pharmacist, hospital",3122237976820
86293087,Wellsite geologist,2225570875082
47396326,Clinical embryologist,1455248196910
32621679,Probation officer,1478108507197
57969839,Local government officer,4648868846371
6972797,"Scientist, research (physical sciences)",4837159243986
75165829,Wellsite geologist,5424472962991
39859769,Insurance account manager,7288949913864
47491962,Technical sales engineer,4997990126963
76923328,"Education officer, museum",6742047410078
66523096,"Nurse, adult",1135746630119
33406118,"Psychotherapist, child",6503234322318
19074010,Environmental health practitioner,6444532823573
18744994,Manufacturing engineer,7411413656349
98048994,"Social research officer, government",7577638115425
38635303,Advertising account planner,4079525204764
62262258,Geoscientist,960449339655
34857582,Homeopath,996593254601
64539983,Ophthalmologist,5475901460092
74546318,Land/geomatics surveyor,5856017599017
37363936,"Psychologist, occupational",9002824783977
22926226,"Designer, textile",6617661162435
7618407,TEFL teacher,4181429510249
81134332,Lawyer,8999819504744
94653505,"Therapist, art",517236247976
41255538,"Programmer, applications",3155772942787
92438618,Radio producer,1970497642174
10039161,Animator,4864771120605
30760041,Solicitor,5586947158736
93901542,Town planner,4930143188180
78177621,"Administrator, charities/voluntary organisations",1063453347387
23275421,"Runner, broadcasting/film/video",604101210952
72177509,Physiotherapist,8424715853787
30540210,Clothing/textile technologist,9013387673664
75162052,Animal nutritionist,7696433744079
4132347,"Lighting technician, broadcasting/film/video",192428746825
21825710,Animal nutritionist,6085807459405
28249326,"Investment banker, corporate",2200253582442
53507080,"Nurse, learning disability",5390682205719
95498582,Network engineer,2582917258799
48457609,Pharmacologist,7693758476107
44579715,Community development worker,9240059856976
18678167,"Surveyor, rural practice",1965469231500
89538606,Land/geomatics surveyor,1031509319252
84327473,Senior tax professional/tax inspector,7215172242200
95685470,Software engineer,3817269316749
56624396,"Lecturer, further education",395367337185
68535377,"Engineer, building services",804326152976
