investigacion,area_principal,categoria,institucion
877963,think,area,1104710544022
875169,he,stay,1297144203411
249242,clearly,try,8836338206305
85202,that,movement,6225551379803
9540,direction,yard,9224430568455
303045,day,service,4339113730612
18224,serious,plant,2785264802658
207599,condition,heart,4189797072328
858952,manager,thing,2006850169771
831677,mean,and,2422014467429
54048,lawyer,herself,4559468908279
942716,start,big,8329019443987
246717,newspaper,television,6993587863313
584829,just,never,4862728269157
965276,outside,be,7268346824016
730037,color,mind,9895514744876
263196,mean,major,7723880036667
930937,perform,occur,4618036775259
458135,without,rich,1841673540435
892183,rule,impact,5246139763979
643690,little,memory,8220829031347
370735,still,special,3817592396633
723815,herself,light,1175708570288
444218,between,mouth,512257000227
598293,those,line,5125013879325
365321,hear,less,9222540078272
602112,with,him,5000492777611
591210,two,feel,4361555062818
4680,writer,year,7603595550690
220011,fall,simple,6745270070040
352568,reach,attention,2710464310152
475699,doctor,ground,1357262760374
562809,side,country,4470287937690
562728,none,teach,7044214038222
785369,yeah,still,9456032842179
722599,film,all,2052514244201
444380,radio,right,7677715454556
76902,ability,mission,209840147355
124219,expert,reflect,1702121757333
663963,wife,deal,6157825944868
47287,campaign,itself,3268806325300
198646,brother,manage,9007899444665
389405,our,wait,4750741994068
705501,anything,throughout,2640625430199
943888,right,someone,4484172652057
575715,rest,past,2372743196008
890001,true,fill,9586142992313
164173,example,Republican,711706864684
379769,of,skill,8691327878809
436396,near,church,4366913130822
549319,should,support,8652248110940
540434,adult,north,5282225351830
571885,choose,range,8571661489027
783744,special,point,1243398979209
731801,want,window,6134142233341
894190,difference,after,5256303368164
81306,other,protect,4358330879703
954738,south,win,2775663715698
354709,I,employee,4325170455047
136957,race,happen,1393650583390
10982,it,improve,6838027297667
909247,line,attorney,2935511603517
518122,this,itself,7605469514730
401528,meeting,system,649910690493
360489,heavy,there,9184419797900
73337,administration,standard,7138734228749
825646,few,collection,1509958933167
508818,throughout,quickly,2922892741860
365449,process,vote,3339442981947
332218,such,last,8688519092332
24371,might,activity,6341621453772
73508,prepare,final,2064910631269
897188,card,it,237295245210
188065,kid,public,3837241480502
766549,campaign,war,1105959006355
550716,yet,if,3933949690340
141467,hear,heart,4173283711063
143822,compare,almost,9933667679098
96939,across,cut,8664205174131
561599,one,bill,7027670342953
151150,rise,drug,1175336304063
490174,try,but,5643360477145
902599,report,indeed,9329288813394
440184,establish,establish,5517870619527
491836,drive,both,5102708344843
159471,check,real,3898538471005
938916,message,participant,7185253241888
528648,child,PM,944594950242
539758,level,action,4296401233875
890480,impact,structure,522070649657
690568,country,local,7453939197080
889781,usually,pass,4285977774630
646160,task,interview,1625987339397
236454,as,consider,8932505121724
479735,third,major,1303950206004
451584,same,compare,5529904010705
509734,general,study,3879508683584
783967,forward,western,2127920224781
947633,effect,service,7481874151542
931088,loss,act,3900428594758
337511,system,feeling,1366794667306
407918,leader,store,9388004452715
780013,attention,third,354191046184
19248,evening,need,4798343404029
28573,once,medical,8628592324263
211026,together,guess,3501469073410
593074,popular,give,675957812799
507659,choose,itself,100345351738
497086,painting,prove,5624178598934
483992,question,can,1932305776504
994152,effect,much,9541692604219
385344,firm,call,6142232203202
771041,process,require,121479018596
629491,suggest,interesting,5632472616497
424856,difference,analysis,3137159519492
568012,share,take,1812870568073
467982,subject,important,8613709379449
699352,be,lose,6967662382930
934493,clear,behavior,835367713668
256893,course,each,3151342499097
787783,hand,hit,2418615948808
551043,generation,end,1426115459009
199371,smile,great,3418880777719
873863,market,example,3728115257734
208112,our,any,9467881761291
342974,detail,share,5368060241057
582496,no,forget,4625055232916
330466,medical,operation,4068057415948
551245,cover,newspaper,2093514846903
827797,run,little,8921480422184
308715,must,find,2201761120853
835063,what,box,9352866339910
300134,if,list,3185013637066
795138,partner,choose,1021593586455
290701,center,yourself,9823162794341
906284,together,tree,2412800142002
586604,street,within,6078537094297
734589,show,not,1554415673946
745285,concern,imagine,9617882648943
877993,song,write,8004228220915
983651,study,clearly,9179505557396
557685,company,increase,345961115079
795515,health,save,5918256815862
280169,deal,authority,3616100354586
187321,always,degree,1232521952714
804168,good,look,9108660213455
759761,side,walk,4937107598492
346568,business,store,9483296754730
210046,into,realize,2688387180132
355082,loss,ground,8257343182120
715159,look,treat,2416849067667
828275,me,later,2309592140346
710800,rule,nearly,4301901093580
833252,tend,state,8919644931660
312194,issue,gas,6596038695867
651832,rich,feeling,84141789899
457131,mother,wide,758424914623
979701,drug,at,995504941917
264011,religious,decide,2548189656156
523040,call,hotel,4569127374150
159409,pressure,law,6141647107489
937010,former,word,9933739198952
959086,experience,fear,1649810526288
363005,realize,term,1777349991366
732105,north,book,8939278867017
153107,word,help,9540603638992
636619,point,yard,7541993873615
507536,state,answer,6156881998067
698138,behavior,six,6304513905178
447375,blood,nor,9179505557396
660173,lawyer,material,3668272289622
476628,develop,doctor,529824742110
872271,early,lose,9120219744935
148635,along,wall,6845799722852
44360,would,certainly,9649707570433
725487,data,which,170684795481
446046,reality,follow,5547066901100
693075,least,top,7653320584230
341171,message,common,321475484694
534557,today,event,130754690619
800160,information,scientist,8707749253085
164493,skill,successful,9750643171610
798850,western,face,7132026664563
12001,eat,home,4235365672767
578139,record,least,501161068113
819211,report,head,3019989514677
768180,anyone,protect,4051719609901
803724,treatment,similar,5099911082370
411130,require,for,3278040426373
939837,usually,change,2382360690134
608987,benefit,watch,599923261332
411111,this,name,7530101206155
729278,action,man,2864627570889
778776,ok,near,7049273917876
58349,factor,guess,4484961425327
870837,whether,enough,3233300659914
882151,find,huge,188761703464
966205,bed,single,1289623295796
70351,building,affect,3273706425128
60256,another,majority,753831656112
572155,really,read,7654036839486
801031,message,civil,7719270905244
806369,generation,hot,4084881041555
205788,professor,medical,6170507742467
901757,newspaper,deep,2972511643610
836488,white,quickly,9088679685914
688254,idea,eye,9329807782548
71875,anyone,sing,9718352694857
494934,career,citizen,9403241519226
890998,art,four,8191159120539
24886,speech,like,8150564554127
455895,do,court,8178462498471
606438,medical,purpose,4275786913819
237080,national,loss,9787039077666
825115,show,church,8165480067634
647250,discuss,land,6273877091847
581202,trip,maintain,5415640542754
157899,catch,operation,4973077171824
981473,nice,staff,1113445227663
65205,black,social,639912047502
499684,inside,trade,5746254440372
566120,program,bring,8726927439749
650768,health,unit,2374112754763
935292,mother,work,8862138511025
441797,coach,three,9036684778303
601782,open,central,1019528070122
441715,share,three,5123241069292
610191,way,it,7305896363206
498382,case,hand,9619697659968
766194,million,nor,1951394260083
804833,animal,fill,4411416949324
229415,oil,alone,2888395036502
446280,whatever,number,6324025674885
414852,pattern,truth,182140925794
263818,how,decide,1867156491898
397367,consumer,laugh,8823430549853
523407,various,movement,9573409321440
622218,popular,institution,2184035185883
713246,light,history,7476572130373
768981,at,size,1201453353241
831142,why,his,3070362895179
701349,father,or,916905598543
947083,performance,cut,9124468924847
983878,surface,future,3832131566219
749289,both,though,2272125975563
446301,rich,you,2457705618583
768754,where,music,295680261669
29618,edge,Congress,9996043736143
679860,friend,purpose,5762324553121
851851,compare,never,1953694959598
805363,people,research,2033545831317
61975,white,recent,9552945512386
795372,before,foot,6193464571390
618025,still,recent,578059248114
357000,ready,firm,2570210774057
2424,open,approach,8103026160176
216569,me,laugh,3973097778195
375538,reach,position,4529044242829
528440,kitchen,so,201546542321
782811,sense,our,1071574309382
112621,glass,hard,7505059042976
357641,cover,too,5746254440372
228004,avoid,listen,6088701911789
116496,sure,player,6348903200760
442452,organization,part,54187090168
891414,technology,by,1554415673946
119655,activity,tell,4435629086632
875117,not,its,811147008092
746237,still,structure,512558868974
5171,summer,decide,1453157473438
146318,life,study,2398719940239
800409,run,finally,8938467048002
629423,win,among,5458260273981
496215,board,film,5541877756383
598998,wall,language,883075549707
688317,tree,father,5714029416086
724054,vote,offer,9882207030486
894811,Democrat,factor,7477686099204
422279,so,number,4445377213252
117401,college,but,7090855042531
584256,charge,case,4631790471309
977587,wrong,business,2407437363383
699419,learn,sit,6463280526531
723749,perhaps,from,8225140678728
907435,manager,itself,4533397467599
151363,meeting,under,1281564451086
226972,enjoy,lose,5894060599649
41735,common,under,7990261861442
491815,federal,study,3110738256556
103088,safe,office,908137996932
302903,eye,film,3929532803599
479033,record,audience,6355356744536
976012,sport,ask,8366579195156
61689,that,dinner,2398823587415
241868,friend,radio,9736863327155
928205,green,everything,1331119374927
90795,professional,kid,889875837964
391743,account,piece,8659778356457
538157,sport,thus,1859016606202
498655,think,once,4238215642378
686588,nearly,four,5441113194880
247378,former,assume,6012169859526
33193,mind,history,3830401732144
105335,body,unit,6354594623896
836224,me,might,1257320774911
191308,west,big,4672700238388
58072,cup,station,3636661825437
991935,hair,somebody,4728351048299
389284,benefit,my,4914049288462
559895,child,strategy,1813694573666
657682,voice,size,4534132688823
61263,watch,partner,797636249946
199095,catch,understand,1699340999785
259746,we,trip,839872970271
519677,explain,recently,840709809533
767831,on,a,155470566441
4673,notice,drive,1539087792902
