id_antecedentes,materia,id_corresponde
37949329,although,4380822503845
69026336,beat,9862993287776
57224788,room,5693924914860
24391104,find,3255874017685
12387433,nature,2172785431585
19557915,stand,6262311843864
88876122,of,3670117678718
74846033,property,338882525101
72938929,down,8573081933004
59076747,up,369939604901
25229549,move,3902667447199
46968047,choose,129756335436
94021357,board,4371505596390
3554099,ten,8663942501699
7720084,else,5530856185617
98350637,which,1154431104784
55568824,country,6818303831538
27512219,light,4059228576142
95337016,reality,8312078497365
43786479,until,8515703406648
90988304,where,7973632546879
427563,employee,3871773067235
95462639,senior,8929838659684
38180904,even,8678036752859
30264082,activity,7323963816525
72324042,meet,4827290315359
52642283,somebody,4608556176725
40309566,we,357907026653
58449299,past,811384931743
80253774,maintain,4383059919216
71552574,policy,120641201794
59352631,city,6157825944868
89806504,early,2455999138287
55492588,case,6264913228587
84806657,mouth,8586683170399
94236935,product,1896029784169
8831197,say,8263088517866
80730215,decision,8299334727211
62644695,school,2303589986956
62789810,bill,4079248211553
27602855,system,6986530397661
16748044,expert,7431384677621
19117170,magazine,797636249946
7407946,must,8365009308827
65950358,yourself,9141270402052
54512403,hard,9499134549707
48345532,site,7591284128312
46478830,weight,2817039057435
17559892,involve,3346180281350
54423286,total,5239037041944
243853,garden,4225973905146
64410711,improve,1040026872223
17118310,crime,7363566375056
30187073,home,4497968897746
18022383,both,3244058012782
91038794,both,2906552025796
78130981,have,2307052543460
96257947,son,326398329603
1281304,name,8236714859837
34241308,with,2924917063273
97595780,compare,1934820395858
82639695,main,307150104413
51458409,far,4696713566616
75398673,think,4593728517015
94815826,cell,6330633265594
33590762,attention,2136438639278
17606608,happy,8751657262655
92410164,as,3191111163635
1485520,heart,8143733987467
77607787,treat,1931458273343
78793789,area,2085997907353
30174468,majority,8236589374581
498248,world,5714029416086
40031210,mission,6975976677526
91741129,machine,4479019691903
12289211,floor,9760584121481
91028162,second,420277265018
93301601,gun,7374271265174
34835570,other,4160175729411
21358611,always,3520163231446
71323838,stage,884730338907
69209330,on,6693853018180
28030804,ball,930124576313
89582338,foreign,2238960927617
84432746,how,203953470292
78005096,without,491919204432
7591614,get,630203470684
18647124,water,8918110630038
67849023,more,7937093231949
95204693,able,996593254601
4001633,walk,5076419841384
38904156,several,313060257341
23471752,organization,1835617014788
80845792,include,2605558415135
9949993,method,6917260766311
15560180,pick,3138862409462
70380786,both,6681042303707
61263333,hear,7002248488334
80869406,seat,4887251270130
21195846,full,345730084588
82512191,well,7671405999191
93301601,right,2084434933068
93006474,individual,3314942980184
98846769,it,1307825732826
77972353,responsibility,1391174379463
93612777,sell,6564701918687
69897876,two,5869874185382
17166818,magazine,1266849006922
3003208,interview,8835891129147
56558999,behavior,8247901598783
99026437,some,4642764082464
29792261,generation,2922442624881
24084023,boy,6657123945546
92363920,picture,2054381095134
64079495,despite,3294612817322
73791276,suffer,615574050088
99535847,up,2691844303307
74441322,none,9831369872629
77049520,put,8931643776085
46865874,drop,9506119171362
20865527,heavy,1159972455940
71905285,agent,923341979230
3901474,service,8441789050384
13814015,media,8003831660765
91911571,break,1626919332087
48060611,rest,6062048228420
26565942,actually,8549160976107
77040896,study,6335259753097
1261406,start,7901072788170
76718524,glass,6203758061878
27641429,probably,6322323848955
4927774,single,269230289591
9045680,day,7577638115425
68408280,difficult,9545298872538
13310068,court,6856678305980
18646181,enjoy,6263273566873
94119302,visit,5124177931057
12455317,people,5081019697272
19616017,hair,2699226510048
31101071,what,2071033521048
34307831,computer,1089031375523
35977568,positive,574196372862
43999102,window,7884530730758
67638215,wait,3769238097617
54386031,three,6694172560939
43235886,knowledge,6170507742467
41053095,large,4601871427690
43440075,building,9099085598681
19438389,compare,7585027993022
34689501,contain,7138734228749
96584228,social,6016126793429
3738828,first,3106771376842
54743606,early,6371522958790
73548183,charge,3083660718687
93939050,response,3624112885255
41937260,throw,3964499098576
68996972,minute,4953109770547
76063006,administration,4665079416928
73207613,guy,6101681211167
52123555,safe,6866325917349
66938477,beyond,9252489219091
62897999,send,7340549528697
32911840,with,4664315476878
86637762,protect,7793992560587
44387151,common,8731835355627
89718385,third,8312078497365
9754967,case,688893155083
17089409,act,6746388568570
45314948,again,1278728910715
66906125,fast,9010191346613
96892067,break,4934771967110
5131317,meet,8640012606804
89181937,agreement,4680452369976
12810482,first,8313547018996
22021466,somebody,2310386302996
65972926,mean,1304447979665
60078259,fish,3973097778195
28065091,nothing,1100344984683
55118682,network,5911300926537
26833959,for,5107214488312
8238926,others,2953399524150
84792916,course,8982037820159
81220005,indeed,1786177733870
1899431,that,8966377245172
80356772,memory,6976272440892
81489558,result,6567589636602
32426036,miss,596041142268
44750141,thus,6471945496664
10315118,usually,6480047339887
31955008,sell,5146152055127
69069835,air,6265641393025
12434723,fish,1192974997993
10724897,structure,1780768430404
13935291,natural,27270865803
49697813,color,2201028204034
17917764,war,1447283195385
66341188,lawyer,4860851309481
29354720,film,8066987571533
16954697,material,2631739772018
33595458,campaign,8587675041441
84608221,entire,5269605217101
14101107,yes,757522272575
87868167,the,4385085840386
82966613,reason,8341880598745
62987365,talk,2083559915702
88718374,wrong,1160130836138
26241942,fear,1625987339397
58930872,they,4139598939183
28624517,mission,5722481329059
47453427,treat,2408378793987
97573789,Mrs,2251681051292
15973610,tend,6138116051862
33618802,arm,7314602689621
5154567,step,1753012907466
96961393,cause,877309280737
72519758,there,6516736272429
15922619,lawyer,1127758605049
18807074,however,9892926824549
23763130,teacher,5167526990003
23596712,baby,743136125700
91356836,along,2234075165509
13809443,phone,8615651733482
87777169,standard,614203142191
10808429,unit,9875561649996
35890689,score,3781237098300
61361122,Democrat,3882152520696
39944938,standard,3838889956355
74381028,street,5026023314828
54728422,morning,4619670658573
80070263,language,6254692714759
39351664,boy,6957492362017
51571896,with,9020182457710
87929087,eat,2578091906078
51435510,professor,9468763702973
72689838,bill,1438973418953
82758533,suggest,962666783229
22256554,religious,6721814098866
1163266,cut,7488073229343
49167267,reach,4068751976529
14257261,ok,8360787391683
53029606,build,8292810679881
73160500,most,2583411899782
34896987,energy,7798102243804
7105906,section,1819986942048
47457260,direction,460955100132
17696034,memory,8508958586072
8482494,poor,3224272116970
81566845,what,4255312483271
98269295,standard,4167115412146
98599849,quickly,2716474929734
48452008,wall,3743983981326
71981996,least,2154035929648
84039962,beautiful,2930067755710
95326867,cut,1186107631758
74100143,role,225308483247
12321326,dinner,5816259849959
74202578,decision,6690375583873
92712443,relationship,8549376033178
13190092,me,3045284343722
27681724,six,6382371289274
66408418,partner,9260099973589
9697753,song,4866377016969
5635569,outside,615756747335
78259963,though,938821556590
84021964,fine,7389654655221
34588560,computer,9295068012361
48922517,morning,9498566790022
9249186,final,8033696674718
17104999,form,670868976339
37336586,energy,2845162295976
72470874,seem,7360177008910
81100157,develop,949396507962
55126151,land,1089220449631
61438544,run,5960016112080
75035155,character,2197687750557
36214814,find,8607690182921
26646134,start,8361163087500
97946874,born,3817269316749
50301424,up,4088786641220
83714422,ground,8886358973130
79592540,public,6218329593610
12247343,book,5480507816784
34413904,always,8383435663733
42868332,cut,8435030707711
51093574,trip,9032907077982
26646134,short,1819986942048
85148605,although,6054252290113
18384680,reflect,1633363056253
52405498,push,8584216121062
22489915,husband,7375035326872
84184837,actually,954879817037
84665700,specific,2346325993371
48788320,yourself,5745805169859
84557135,couple,3695213340781
59029050,might,9919019260474
4318919,game,7576883985622
74720323,down,823503605150
76704520,firm,9778931212428
4567513,south,7794909627457
71080590,step,2178930893464
12920532,few,3917239690561
50883129,alone,1001714370717
31196476,sound,3782251273418
85821857,marriage,2944087871285
40435176,kitchen,7806829732661
87359184,suffer,2307106140540
78397841,choice,6210210232716
59946785,or,258097604201
54763247,million,9186606155573
70191425,practice,3604580885777
61869373,measure,5099594417385
57271908,without,8695943644914
99845728,center,5756093615554
29437936,staff,1643752423491
14012388,accept,1867753928233
25620231,follow,6760143570280
25519046,evidence,4417903408028
92869808,tonight,7760933206514
35548779,born,3268806325300
11475900,project,7984081896638
56034987,no,2680317974512
9754967,skin,2944466366673
16857348,face,4271514149500
97733301,fill,8085556110126
83475815,art,2814850661503
70679332,thing,3698029149686
97393981,rock,2763958229427
89942288,go,751441897502
71960878,join,7497417467896
91574093,necessary,3193678769319
6545292,nearly,2559765011147
18384680,business,9661121299708
93371144,stand,7654036839486
19074010,star,9782987472835
75971840,product,6105116429496
20534876,whatever,5737732676187
57086394,particularly,1652119991742
99733216,civil,469691598726
29467785,whose,8634351593734
70278684,institution,7404797833689
69525882,senior,1089220449631
13838067,fly,3612297415201
45465264,east,2699226510048
32245383,writer,2524987436369
98882792,star,7021315523401
12491768,very,5042280229600
62584549,against,9937294264511
66544342,international,2057490353130
51084498,item,1407846430271
52796840,never,1620007961980
98745331,challenge,2955838164718
19899583,bank,1283966646280
68274825,audience,588877484610
8910466,low,4585849052603
849022,southern,5791914228479
9226139,would,4210731426998
99862352,show,2698037102356
87708799,suddenly,3885183877107
30117515,house,8861261313804
87163720,group,1782153673969
65275334,hot,3604580885777
48999517,any,7646160339074
9448326,particular,3943799998510
35022445,follow,3148963074506
274980,deep,8173660872066
82849130,ground,3668255532817
27995216,building,8742951980975
92282429,without,5513025710205
10294932,discuss,5490862715378
26231620,opportunity,1142129265710
60328171,home,2195290019611
51566321,page,8965354398469
54700490,big,7213843215462
63475441,campaign,6327194033837
