CUIT,razon_social,id_domicilio
6598639885828,"Daniels, Garcia and Mason",93250396
8939116007508,Moore-Nicholson,80537926
4680718168632,"White, Williams and Kennedy",46884788
9982051864391,Williams Group,28849846
2697944456109,Sanchez-Taylor,8339588
8939266639886,Donovan PLC,57768212
5958313418857,"Clark, Turner and Martin",18840000
4435167583937,"Rollins, Barrett and Jenkins",45226193
1548599126274,Mcdowell-Hall,61878909
1212867739035,Walker-Chavez,74018191
9294960624387,"Reed, Garner and Perez",64295128
537205879171,"Brown, Small and Jackson",88986641
2698037102356,Santos-Mcmillan,70058569
775643281506,"Taylor, Jimenez and Ross",37023951
1062110149297,Johnson-Sandoval,78336286
7011156987227,Wallace LLC,47243582
2847374695199,"Johnson, Sullivan and Clayton",81975045
786995997003,Gonzalez Group,49615694
2542199969839,Butler Ltd,48057468
5091757050593,Williams-Edwards,28677695
233727633325,Edwards-Silva,24828316
517602349553,Evans-Wheeler,15669072
4015566575399,Ray-Gonzalez,58184128
3150003175097,Wheeler Ltd,35760571
8735796236564,Wallace Ltd,57819588
8710305164991,"Holmes, Baker and Smith",81384692
4080152629220,"Perez, Flores and Thomas",53850829
954681165842,"Carter, Evans and Peterson",29658736
2038905692560,Love-Spears,96806432
1383254093503,Raymond-Holder,91853668
8247203405521,Bell LLC,73892539
971350984876,Clark-Webb,52669971
2604217920926,Martin Group,22528338
7281690931745,"Herman, Obrien and Wilkins",80717980
1746244661161,Norris LLC,23616501
6245069071876,Li-Levine,77166705
390214910866,Martinez-Glass,12866341
3933639592429,"Fisher, Collins and Miles",21497502
4243468048951,"Walker, Wang and Bennett",51092484
6925706153735,Young-Sanchez,92895837
3027769659841,Bennett-Davis,1535256
5678856496840,Lindsey PLC,65924739
3402043781015,Welch and Sons,68617285
1672865470106,"Robbins, Harrison and Bush",71038918
5682283332200,Harmon-Espinoza,66016142
157176063669,Kim PLC,43493256
1849348565057,Anderson-Le,29274209
6400855753115,Hubbard-Watson,66602318
14654216148,Dickerson PLC,2666256
691512388433,"Martin, Johnston and Bryan",71645076
491955463444,Jenkins-Booth,92847207
1641457633133,Abbott Group,42699574
2696392837607,"Harris, Smith and Thomas",22834279
6676724451895,Bailey-Moreno,3462032
8027940256115,Clark PLC,57777221
4520759720029,Morgan Inc,24010184
5606433157401,Rodriguez Group,32472095
1709051646951,Torres-Williams,7277557
6777186856296,"Medina, Baker and Stuart",31607946
8597558170297,"Reyes, Thompson and Harris",34065342
469170596281,Smith LLC,96414538
7909865827338,"Sherman, Craig and Moreno",72611394
1476200766242,Craig Group,48388772
1521352415372,Spencer-Mcguire,18481281
3798382468115,Humphrey-Davis,13072567
2601411622545,Mitchell Group,68085568
621187017182,Patel-Bartlett,79072754
5734448536891,Jones and Sons,41248348
6141577770929,"Patton, Riley and Smith",66634633
9697207937151,Johnson-Thomas,82091062
6234767479990,"Burton, Stout and Juarez",52371380
9589382956263,Perry-Mclaughlin,25731464
1260678310404,Rocha LLC,52000007
2228499782760,"Mitchell, Cunningham and Christensen",44474847
9074428363104,"Lee, Adams and Cox",84414736
2485324693217,Richards-Hamilton,8036515
6876147866935,White-Walker,54945832
9854314196199,Ford-Mills,57738689
4946417002246,Diaz Inc,36583445
7384957665694,Thompson-Ho,58557025
6347170622175,Rivera-Marks,50843549
8914863297366,"Hall, Cardenas and Gibson",88731080
9544080016469,"Fletcher, Williams and Mcguire",18404152
4011514949917,Evans-Mendoza,47124775
9988963103540,Williams-Schmidt,5234475
8929859619980,Lee-Cox,34194666
3387171540097,Miranda-Ramirez,41158519
9904980028190,Gregory Group,82113167
5662877221117,"Elliott, Noble and Ingram",91749135
4098328130157,"Crosby, Callahan and Lewis",52336990
7956788491116,Hampton-Walker,114309
7930653556310,"Humphrey, Lewis and Butler",82545036
5241452103994,Davis and Sons,49817107
6560989594239,"White, Cole and Conway",68098253
4388723423114,Hayes LLC,42244495
5793349802367,"Mccoy, Roberts and Anderson",12192432
8735857659542,Jackson LLC,88041619
9819028452259,"Young, Faulkner and Compton",17349104
1584791166760,Johnson-Harvey,10452642
1593755260975,"Contreras, Collins and Newton",75511174
1212844482656,Cook LLC,63090233
2503094909137,"Foster, Davis and Alvarado",89555769
3301941786249,Gill-Morton,55619495
1480238446701,"Sharp, Mack and Grant",13033146
2989688189619,Garner LLC,1651294
3401698134142,"Garcia, Miller and Clark",77960318
5711793473800,Harrison-Mccarty,90080648
6589057066775,Perez Inc,83933652
8347857919205,"Barnett, Welch and Norris",84478656
3378173688426,Hernandez LLC,21948300
8913643964864,Sanchez Group,96272424
1214166275011,Kidd LLC,27541900
3784897707282,Montgomery and Sons,78000987
4724553272573,"Ruiz, Roth and Bennett",44504710
6234174355892,Baker Group,642382
2404990779483,Turner and Sons,76181685
6455712810912,Johnson-Cruz,35920481
7373432239095,"Herrera, Snow and Meyer",55512741
3632703834493,Lawrence-Williams,81943611
2532028431507,Collins Inc,44169200
2667973317769,Perkins Group,82120788
8431875397509,Craig-Bell,13525942
71913053425,Ellis-Edwards,64530136
6758162539708,Bailey-Martin,69478769
202193462392,Pruitt-Wiggins,479377
785862070226,Brown LLC,83900653
9638699922604,Lewis and Sons,51347523
1301626496126,Myers-Kelly,63804536
8117557161442,Foley-Ward,179286
253643214735,"Anderson, Peterson and Wilson",59785667
4442422411676,Logan Inc,54643867
7867595592585,Smith-Thomas,99328103
3824015880995,"Sharp, Lee and Thompson",83990512
7696433744079,Smith-Taylor,45511125
7447188399857,Brown Group,14330689
9774866785753,"Rocha, Johnson and Hernandez",78437162
9813675271410,Rice Inc,36533116
8859056413914,Payne LLC,96466657
5337641959021,"Johnston, Fields and Garcia",87065861
3497827754801,Dickerson Inc,70033015
6131816995342,"Lewis, Dawson and Perkins",59442116
5517748104738,Howe and Sons,52977470
849545198259,Cole-Meyer,6812305
2296447852102,Watson and Sons,6682459
2300714423149,Jones Group,51179266
1716453087253,Carroll and Sons,27179868
4527918812775,"Hammond, Sanchez and Morris",40866484
999556544380,Smith LLC,58388692
3292168492184,"Flores, Sullivan and Long",59111345
9925726225823,Hernandez-Craig,25846331
649127695432,Bell-Cross,92788090
5178987940144,Camacho and Sons,41356586
5155555400358,Morrow-Beck,1592129
7492178158403,Conley-Collins,71778730
2666995911646,"Byrd, Dunn and Martin",22060553
4903118506654,Rogers Ltd,62775013
4077135316284,Pham LLC,52138663
8960387983682,Patel Group,11342078
3465881239824,"Scott, Weber and Franklin",31834492
6749107070990,Cohen-Wilson,28818052
8971644063446,Brown Group,73926716
3727334450764,Pennington-Wilson,21350847
3798753754116,Reynolds PLC,62570247
9817992346220,Baker Ltd,39094433
678816319722,Rojas-Harris,49467062
2013491927839,"Brown, Anderson and Cook",2188180
4633626198984,"Jackson, Lowe and Kaufman",28767723
9150804469473,"Jones, Rosario and Preston",69267465
3279349409694,Potts Ltd,97299377
603051058653,Washington Inc,8862185
517674807457,Petersen-Hernandez,41013513
5711163970491,Hernandez Ltd,30369110
8966377245172,Nunez Group,58096012
1511403537963,Garcia and Sons,15564118
8274060310840,Nelson-Krueger,68529390
4371505596390,"Lee, Francis and Mendez",29800901
8939278867017,Mooney Group,37473177
6541520850821,"Guzman, Hunter and Hill",44420615
478076880208,Lee-Vazquez,73230739
8056721882251,"Sparks, Ellis and Miller",69667904
7112510452544,Flores Inc,56028533
5785279874227,Clark Group,26779102
471971908775,"Smith, Carr and Cline",81522272
7699394815535,Moon Inc,73838344
7927743488378,Ware PLC,36747387
1142129265710,Bishop-Mccormick,99268712
7740036218555,Morris LLC,29966471
4899408247410,Sharp-Johnson,56461794
4016850393893,Clark Inc,27776681
4016170693163,"Hickman, Parker and Phillips",84260328
9967227983473,Stevens and Sons,60871972
1654439018571,Bradley and Sons,55874037
9382934468633,"Rios, Ellison and Bell",27253274
8700078549721,Bradford Ltd,11981397
3924207500212,"Gomez, Johnson and Davis",15297348
2671990868711,Olsen Group,85773037
3721247474665,Miller Inc,59788569
1431044517873,"Green, Bradley and Mccoy",12032399
6592189817734,Johnson Inc,45118468
7185889359147,Gilmore and Sons,43131512
3136196679171,Ramirez-Schneider,33383265
7034117311625,Woods and Sons,3793041
9514968781634,Morgan PLC,17259667
953370102737,"Dunlap, Snyder and Scott",42101254
6881720755188,Phillips-Butler,43933378
8133998658636,Smith Inc,95734873
7596144120232,"Gomez, Giles and Walker",27011989
888273749855,Warren and Sons,2652702
6987044087640,Ramirez and Sons,74711870
6087862076766,Douglas-Johnson,52457511
7988925999223,Gonzales Inc,53271206
5084962012206,Wagner PLC,21107092
2782456994048,Miller Ltd,36878486
1920393031610,Robinson PLC,70395505
2029982101249,Gamble-Edwards,41655979
5061059790477,Harrison-Freeman,59343267
2509472811992,Lane-Brown,81216660
282067224489,Snyder Group,84723676
2071124764836,"Garrison, Austin and Martinez",49070356
2112354254763,Rivera Inc,78468925
5447948976236,Mitchell and Sons,79737091
7577576462000,Pierce PLC,4224838
793700680639,"Lee, Whitaker and Tucker",7008786
8947809694468,Peters-Hatfield,38584231
5189675641175,"Gomez, Young and Clark",36880264
2136925045033,"Lewis, Montes and Mendoza",91247128
8614318540611,Williams Group,77903195
9903507978243,Donovan-Lewis,73602998
1546809011211,"Simpson, Patterson and Bradley",55789013
2687721707193,Garza LLC,52927798
6030873148667,Robinson-Sanchez,32537785
627093324502,James-Miller,1074933
7999980487796,"Nguyen, Valdez and Fleming",98441247
2701593309811,Neal Ltd,8902868
981951033561,Morales-Alexander,2895435
8887831571423,Rocha-Bowen,77557176
9945129471705,"Heath, Coleman and Haynes",63418418
7672470104345,Collier-Peck,9095491
6023065236760,Mcdonald and Sons,71242300
126475856699,Smith LLC,56082617
1416796118532,Moore and Sons,42699574
2834380646372,Morton Ltd,16336682
7084255768384,"Morris, Rose and Flynn",93011709
8190551334038,Montoya-Rodriguez,59659518
6521181811584,Mccarthy LLC,29485862
3723077374884,Reynolds-Bradshaw,67511484
8016882662906,"King, Butler and Hunt",73926716
5854631501081,Miller-Smith,33053568
5752037164605,"Hughes, Bonilla and Conner",32048923
9106412153161,"Phelps, Bush and Becker",20244476
3248040693338,Crawford-Shaw,71763839
9787258729733,Parker-Peterson,76013657
6153864312901,"Woods, Parker and Rose",60032832
5438351725960,"Green, Matthews and Williamson",24879868
1544803074695,Larson-Morris,28161803
404614283050,"Ramos, Gonzales and Mcgee",22827308
1476812530191,Ellis-Mcdaniel,32222710
2333666952818,Orozco PLC,83275103
6418380946123,"Harris, Parker and Quinn",62212383
4272920626009,Bailey Ltd,60126534
8373078257655,Duke-Lee,17504995
7500496983365,"Davis, Booth and Nelson",92158033
4306718269026,Copeland Inc,77703930
1720335302595,Griffin-Lopez,59774811
7979206691633,Nelson PLC,84093798
8460907570283,Martin Group,32204835
3919564593137,Richards LLC,46662482
6709324867635,Wilkinson LLC,86553572
2565664656751,"James, Finley and Gutierrez",53141852
5241755925480,Riley-Marshall,31373165
7948492863106,"Foley, Burns and Kennedy",54049902
8220998383345,Schneider LLC,4218787
3913968137772,Giles Inc,7741921
4525305032544,"Key, Russell and Wilson",67746479
9969239187588,Perez-Nelson,76835644
6653118061073,Brooks LLC,86708532
3999946333852,Rogers and Sons,85557455
2446253011997,Garcia Inc,92077579
6225551379803,Johnson Group,13638657
1191955586363,"Singleton, Reyes and Brooks",51210840
8059975571611,"Mcclain, Travis and Wright",61697541
6062393766679,Clark-Warner,29845213
5651528464156,Martinez-Guerrero,89290676
9665178378470,"Evans, Kirk and Burgess",88041619
6327194033837,Robinson-Moore,1652264
9831812415218,Gardner Ltd,90551595
3383874260101,"Dodson, Morgan and Erickson",88562411
625179432275,Hall-Austin,50212216
1711605038343,"Stein, Cruz and Ward",99787778
2236440154676,Clements-Davis,25648071
2660269506600,Krueger-Mckinney,46173993
3409373442370,Garcia LLC,63022525
2866984844830,Santos-Carrillo,2558534
6649289726965,Hicks-Shea,21834193
1979270387399,Bass-May,37276774
2969593959594,"Clayton, Pace and Garner",40929519
506130584263,"Jefferson, Saunders and Allen",23532526
3485218244274,Hart-Prince,12192432
9878651548877,Winters Ltd,3240206
8727188629121,"Jordan, Willis and Williams",23906202
9104793134747,Jones LLC,29935270
2113074981817,"Hunter, Johnson and Smith",21001233
6521673599175,"Lee, Cooper and Roberts",7601775
6096958525976,Dickerson-Nunez,72866434
7427626292138,Sampson Inc,92611661
7152519683688,Preston-Vasquez,55068521
6083147969235,Daniel-Berger,97488552
1513795758073,Lynn-Young,4642750
6877248873784,"Walker, Barr and Garcia",99449636
6412495019642,Carrillo-Allen,48688591
6131794405933,"Jones, Rodgers and Murphy",3948879
437043465772,"Henderson, Smith and Zamora",3366567
4887454863785,Sims-Collins,16298458
8931049981523,Hughes and Sons,8689449
366110394384,Stewart-Davis,43551820
3598240389397,Sullivan LLC,61434621
6703396398311,"Edwards, Curtis and Lewis",38043431
3847889172835,Nunez and Sons,41263171
1632081571798,"Flynn, Frazier and Brown",36856329
9384805182459,Johnson-Eaton,71624453
1003841302571,Martinez-Kennedy,43219067
1481212513233,Brown-Green,14977189
2494496841021,"Crawford, Thompson and Davila",55619495
8967369207665,"Jones, Blankenship and Kennedy",24006391
9631004477318,Burgess-Owens,39631757
5589794429794,Mills Group,45966202
1842774447651,"Williams, Evans and Mayo",51797671
3846613943038,Butler-Kirby,40355402
1381876842670,Webb-Graham,85170775
5498924954361,Navarro Inc,1669700
4183571376930,"Bell, Atkinson and Duncan",31771138
3694667822915,Brown PLC,69166706
129179243058,Salas and Sons,35842677
1796430471545,Vaughn-Green,98766590
3177248757732,Vasquez Ltd,56171946
5658478059820,"Stokes, Kent and Lewis",12554606
5853582838572,"Mcdaniel, Brooks and Todd",81975045
8067548979135,"Carey, Walter and Grant",85938542
6816315140682,"Smith, Noble and Blackburn",41419073
5455895874755,Robinson-Orr,92085669
4515917265326,Phillips Ltd,73819618
7976075094865,Holloway LLC,82358207
2539427874772,Simmons PLC,876685
4130677712904,Brown-Payne,36175258
430050595806,West-Wilson,92861133
7430572691061,Johnson-Taylor,14881072
3852401821048,Harvey-Brown,45026362
8897777561034,"Johnson, Campos and Walker",15417634
8915680502836,Nelson Group,37925598
418119205713,"Bond, Munoz and Joyce",5616149
38637211879,Carter-Ray,1203036
1198655425936,Berg-Hill,74368120
7082145740768,Gonzales-Harris,11579706
9208810776601,Rodriguez-Nielsen,98256648
1723524340852,Cohen Ltd,1283468
4955285706903,Hughes-Barton,55479061
8859311389793,Rocha-Pugh,14041746
7582459046227,Jones-Logan,12041888
4736378510017,Coleman Ltd,53329859
6982107426775,Bell and Sons,47144418
6989752726827,"Dominguez, Galvan and Brown",58260597
2657614298093,Leonard Group,96192869
4040172798358,"Young, Gonzales and Fuller",92690364
8260964860162,Rodriguez Ltd,50441651
10120815320,Vang Inc,83976456
4664209022188,Perez-Brewer,56922323
2121160564162,Wilcox LLC,49060027
7591476029077,Anderson PLC,93519630
4338653043913,Price-Jones,88504228
6215159797477,"Gonzalez, Cummings and Matthews",86169696
1869411268679,Smith LLC,59837125
5420202340873,Acosta-Young,92904707
803494063396,Olsen Ltd,80548329
5974070304927,"Thomas, Hurley and Boyer",71769969
4075544605190,Brooks and Sons,82784709
8246241209589,Kelly-Daniels,81180056
1748097759263,"Nunez, Fisher and Johnson",32091140
5989759499297,Potts-Griffin,79286049
7319219018242,Rush-Peterson,78164871
2086680937791,Johnson Group,68235147
5727232043533,Miller PLC,75043629
4735540601734,Rice LLC,62775013
1793734621435,"Jones, Rowe and Stephens",8747381
4920705043930,"Hood, Acosta and Cox",28498502
472063837398,Wall-Pierce,80991934
3416010550396,Hall-Stokes,49944700
9563728073322,Beltran-Harper,15290572
2185215192463,Gonzalez and Sons,97550767
6754106397611,Howe-Smith,85397389
6407108592894,Le Inc,78364131
5711526724999,Mcdonald Inc,18341608
3424675519272,Kelley-Schultz,90505343
2172785431585,"Wallace, James and Johnson",17276717
5973882850704,"Morales, Ramirez and Reyes",84426623
2356279442745,Rose-Adams,80491779
4193700483116,Clements-Cohen,16379342
9224430568455,Murphy LLC,54922464
8978923095737,Santos PLC,17766052
5770802385022,Benson Ltd,61148714
4610649979220,"Cordova, Ellis and Thomas",82434365
3438707163575,Rocha Ltd,10121415
74709677015,Castro-Smith,2357550
7837825975583,Hernandez and Sons,11110203
1351161229910,Short-Harmon,67195934
1825607438318,Berg-Burnett,48026038
