desde,hasta,id_actividad_ext,Legajo,dedicación
2009-10-02,2009-12-25,54540581,54676772,4
2006-08-16,2016-05-04,5455201,16094551,7
2018-12-11,2020-02-28,60469960,70193854,28
1984-02-21,2023-11-03,47017502,22809244,2
2004-09-17,2013-09-23,57079336,31151721,8
2002-04-18,2017-07-04,16122992,84549287,37
2023-07-14,2023-10-31,57874925,5186856,28
2017-11-28,2019-07-10,66418445,2632254,25
2020-02-26,2021-02-03,1165042,97148395,31
2024-05-27,2024-05-29,50431801,99861505,20
2011-09-19,2020-10-13,89658858,12130740,5
1984-02-17,2005-12-01,61810380,75225508,40
2021-02-02,2024-01-21,42953765,93206938,37
2005-03-11,2017-05-27,40276395,33328165,38
1980-08-26,2008-10-07,44279798,12891414,5
1993-12-28,2005-03-21,13216697,96916039,36
2014-02-01,2014-06-11,6489589,93264769,36
2000-06-09,2006-05-03,94042588,37344075,18
1979-08-08,1986-02-02,82520148,8269935,1
1971-06-26,2006-04-20,72101781,89596396,7
2022-07-15,2022-08-26,95502484,42005804,1
2006-04-28,2023-08-10,1954038,17497917,24
1999-08-23,2021-10-26,78503533,91843252,33
2011-10-27,2015-09-08,19972137,32477071,5
1988-07-31,2021-08-14,60632870,61510559,38
2003-02-17,2007-09-06,27577837,25111768,16
2010-03-22,2013-02-07,80784921,79519873,30
2016-09-27,2018-06-10,51284309,22240258,9
1987-10-05,2020-09-21,25421841,31658679,9
2015-06-23,2019-05-14,47206510,66514373,18
1990-04-06,2009-01-30,94873537,18197881,7
2007-06-09,2011-10-01,35493288,13491596,10
1985-03-03,2022-05-13,98976577,23509501,6
1971-03-11,1978-04-13,71500017,55008425,8
2017-11-09,2022-08-26,63431661,48633981,33
1992-08-30,1993-07-01,49315443,58050867,10
2000-08-16,2008-04-11,7695242,21655612,40
1991-12-16,2002-06-16,12011216,96662620,26
1990-03-13,2023-01-28,97286242,56808149,14
1990-12-22,1991-08-10,33536831,8567024,23
1987-01-22,1992-05-04,46359220,28361944,38
2018-04-20,2019-03-15,14273519,62201192,7
2012-08-12,2013-05-16,18481631,92114438,9
2008-04-04,2012-10-20,54587848,44636656,4
1987-05-07,1996-07-11,93478009,34514373,39
2014-01-22,2018-05-28,59541187,98330599,27
1996-10-13,2020-09-13,1124634,71449997,27
2005-04-25,2009-01-31,45091461,1236251,25
2018-03-26,2018-08-23,4239894,93120864,19
1991-06-18,1991-07-26,3091736,96164977,7
2014-09-25,2021-03-18,49992446,22634896,10
2019-02-18,2021-07-19,46702868,44685135,3
2006-10-06,2007-12-05,69212283,91973578,37
2020-07-14,2020-08-20,88427044,7091383,23
1992-05-01,1996-11-10,81691476,28192863,17
1994-01-30,2022-06-26,19109181,37961856,27
1975-01-03,1986-09-08,74932509,8794757,31
2014-08-30,2015-09-13,16556416,23440187,15
2005-03-16,2019-01-17,59113808,10068059,11
2011-05-26,2011-10-05,19550091,43025455,32
2009-02-24,2014-05-21,30125459,93090222,31
2010-08-08,2022-03-05,86132760,71035463,27
1996-08-22,2023-01-13,95621419,10623676,4
1998-01-26,2011-03-20,82434424,79703327,19
2020-03-05,2021-11-18,13085375,30545691,1
2009-05-01,2018-03-21,14417223,84312248,36
2004-02-22,2014-12-06,5639371,93118487,17
1975-03-20,1975-04-08,7476481,81636802,27
1975-10-08,2014-11-30,27398582,57268804,1
1990-07-09,2021-04-29,6129882,82573178,11
1975-01-05,2019-04-22,76673409,97168494,29
1989-12-28,2006-04-28,59617976,12662522,20
2020-04-19,2022-11-04,97828855,37457602,19
1980-12-12,2013-02-15,40558434,32731457,12
1985-06-27,1988-05-05,39403280,43039206,33
2017-04-28,2023-03-04,46723527,56807044,10
2008-06-19,2021-04-22,36295518,34721780,17
2013-05-06,2014-05-23,85990187,39954679,20
1998-12-12,2003-03-22,53979013,44519957,27
1976-09-17,2019-08-13,24016042,74234677,17
1987-01-22,1991-03-16,4734289,35998943,7
2006-03-18,2017-09-27,57381007,30075533,19
1989-11-18,2016-04-02,93933765,38767806,31
1981-11-14,1992-01-21,34244140,37243744,32
1994-10-17,2022-10-18,90809443,96629883,17
1993-02-22,2018-05-28,40247650,61434195,21
1988-09-04,2015-10-04,25543927,84760221,24
2013-10-04,2017-05-31,67537316,48031540,1
1986-04-07,2021-06-28,86640111,19920988,22
1989-02-25,2005-10-15,36735482,91843252,22
1986-09-09,1991-09-01,37862912,66338284,20
2010-12-09,2013-06-20,15109041,68093175,12
1975-05-17,1995-05-19,94957043,14713383,15
1984-12-23,1999-06-10,58057698,85648354,25
1977-09-21,2015-08-22,45465613,33021606,14
2011-11-13,2014-06-06,82499347,24841268,20
2018-06-09,2021-08-29,98515062,96432014,14
1985-06-19,1994-07-21,48168093,92468701,40
2004-06-14,2008-12-23,49937176,52365164,16
2015-11-23,2022-12-06,34785231,65779397,35
1975-04-14,1999-05-05,70300600,10887766,19
2017-09-26,2020-10-31,50500032,56439542,34
1980-05-03,2002-04-18,70367550,8041923,20
1984-12-20,2019-07-19,20906104,58040930,37
2021-03-09,2021-04-15,75800117,20801843,39
1983-11-13,2008-08-14,83745388,27929431,12
1983-01-15,1997-09-07,49010715,93178352,8
1991-04-09,2003-03-05,42813841,83400666,5
2021-12-12,2022-04-30,7062180,827369,23
1975-10-08,2021-01-08,34759076,65253117,31
2000-07-01,2002-02-19,76866569,73082020,9
1986-01-15,2004-05-28,5831345,34971772,21
2012-07-03,2020-11-02,34725806,73895628,8
2001-07-01,2019-09-09,65394270,31669931,28
2001-07-26,2019-08-22,96408056,56363365,6
1986-03-01,2019-07-27,77271692,85714491,37
1987-12-16,2009-09-12,28666652,47394858,27
1982-11-21,2010-06-03,5386469,44914229,38
1997-05-19,2023-01-27,37599538,94426239,30
1984-01-11,2018-04-13,83826619,51376810,1
1989-03-16,1994-01-21,60528692,67256668,30
2006-10-04,2023-01-30,45920596,99202537,23
2007-03-17,2011-03-15,5729465,44468604,40
2003-12-25,2006-03-14,71744297,75397486,13
1991-05-17,2016-04-11,13485799,11387286,25
1995-04-26,2007-02-04,68260921,56818164,3
1990-08-11,1994-09-28,72652051,45196933,9
1998-04-17,2018-06-25,54916367,45542615,3
1974-02-18,2003-09-08,20969186,3896449,5
1987-05-25,2002-01-20,44610907,18767226,9
1980-03-29,2019-02-07,59272271,85096774,9
1983-12-28,2003-09-17,37294609,25695663,13
2022-12-03,2023-12-08,89687410,17773159,40
1989-12-12,1994-12-27,30623137,58802540,20
2021-10-27,2023-02-18,94874945,13341580,9
1990-02-06,2010-08-20,37612773,50455251,37
2014-11-11,2023-06-10,70349419,48447207,38
2013-10-03,2019-12-22,58203546,6384872,7
2020-10-03,2023-01-19,56790887,44244076,7
1997-05-19,2022-09-18,41506901,95199635,23
1974-12-01,2009-11-10,7448150,20084361,23
2002-10-12,2014-02-21,48848530,96794874,7
1992-03-30,2004-02-05,2435967,12197133,19
2021-09-30,2022-04-27,66394794,71147613,24
2016-12-05,2018-08-28,15832052,68933807,10
1976-08-20,1986-06-30,40334419,51083980,37
1985-04-09,1996-05-12,18999471,18523581,14
1973-12-04,1976-02-11,48601812,92292821,24
1993-11-13,2000-06-07,6329728,93514705,6
1982-03-21,1988-01-31,11019476,79499909,39
2005-06-08,2009-03-16,4907041,6156253,39
1993-01-29,2008-04-03,68267213,93983936,19
1992-10-02,2020-02-18,52433859,16377079,11
2017-11-06,2024-03-31,47644427,38775546,13
2013-09-14,2014-03-10,62213787,6586809,25
1982-08-05,2018-11-14,55997587,93330009,32
2009-04-24,2009-12-28,27524413,53751331,23
2012-07-15,2018-08-30,69365372,55804567,20
1982-03-24,2018-06-21,64004272,70525914,37
1981-03-20,1998-07-25,88754142,19293057,40
2010-10-04,2013-11-06,21732470,19637565,29
2000-04-08,2016-02-20,25595358,93471477,5
2016-12-08,2023-05-30,27248988,1955645,37
1975-03-09,1979-11-07,48321608,54054254,5
1972-04-02,2020-11-03,25451718,21536112,15
1999-07-18,2002-09-10,8025694,8510903,17
1994-10-16,2023-09-30,47282814,94108377,33
2003-07-21,2005-05-29,88731628,68109579,6
1997-01-12,2016-10-24,61209126,11061084,17
1990-12-08,2004-02-08,33832615,96071530,6
2003-01-31,2020-04-07,36526934,90833510,38
1995-06-01,2003-03-07,94566555,88902630,7
1984-09-19,2009-09-09,96401108,64537212,39
1980-10-08,2021-10-25,69833145,94812826,15
2014-11-08,2018-05-05,21487268,84835610,26
2024-02-05,2024-04-29,85075934,21126652,15
1988-06-23,1996-12-19,45723626,69361577,34
2020-11-20,2024-06-01,1597820,59684615,33
2023-04-15,2024-02-07,41246605,70289542,39
1978-07-21,2002-12-02,42789155,6224221,22
1970-09-11,2003-07-14,19353498,24938648,22
1996-08-26,2006-02-05,97584412,8541958,37
2001-09-23,2013-01-10,48727122,31992375,39
2022-11-06,2023-11-13,74912546,84844898,33
2001-08-25,2020-11-14,77065512,72235870,30
1990-05-09,1999-10-12,30070593,90888613,35
2007-05-02,2020-10-05,94710761,74588251,30
1995-01-04,2011-05-18,39476214,7257249,16
1996-12-18,1998-04-08,79507137,36809845,39
1987-01-12,2019-11-27,84594964,5323718,26
2001-07-19,2020-11-22,91229190,12418679,13
2023-11-21,2024-01-21,14057991,26465992,8
1981-02-01,2021-08-28,26893883,46413826,23
2005-02-25,2006-08-30,72489814,30004455,15
2007-01-27,2022-05-26,15785127,71446212,38
1971-08-29,1988-09-30,2776773,4558823,27
2010-10-07,2015-06-17,34212227,36112129,34
1971-10-05,1991-09-17,86144138,77350587,3
1981-02-24,1982-01-02,51701756,20535599,39
1995-12-03,2016-07-23,11284039,18638840,26
2013-09-03,2017-12-21,67932644,31604374,20
2006-11-06,2008-09-05,41507006,77379625,13
2002-06-12,2018-12-31,99783558,70142627,26
1997-07-03,2000-04-23,42895365,74663508,27
1998-11-20,2004-05-15,4505243,46244870,7
1981-10-31,2017-09-19,25490590,38009731,7
1975-09-19,2020-06-30,5939452,57914789,6
2012-09-06,2017-12-02,68291514,92681791,37
1987-05-12,2000-05-20,78671928,59238189,21
1997-09-23,2006-06-06,2207808,81583210,28
2020-03-06,2022-07-14,45963481,48954227,23
2004-08-07,2021-01-09,50303177,40021266,9
1979-12-15,2012-09-30,72912549,76489296,2
2001-04-03,2012-08-27,35406367,82968273,11
2012-03-07,2021-05-23,29362245,23130175,4
1999-07-01,2003-10-12,92498721,88708731,20
2012-01-10,2020-06-07,1714920,75667776,26
2004-08-01,2019-05-28,74835369,25428887,31
1993-08-11,2006-09-23,8399330,77186160,5
2007-05-07,2013-12-24,5984424,58715698,16
1987-10-16,1990-11-12,84525407,11897236,39
2021-12-21,2022-04-30,7588931,22432075,40
2005-12-07,2006-12-06,71151255,11046036,33
1986-01-15,2003-08-09,30544575,99575629,7
2010-07-16,2017-04-06,40620468,19289765,32
1970-03-12,2007-06-15,63145813,93574176,22
2011-12-27,2023-07-05,47208492,47482112,7
1975-05-02,2007-03-13,59348919,56025178,12
2018-02-12,2022-08-12,16278415,24219206,8
1991-06-22,2020-12-29,37417702,2586301,19
2014-04-27,2021-05-24,43299511,45005449,24
1994-08-30,2009-01-03,23001888,24616350,4
1988-03-08,1998-10-30,14492745,27250886,23
1993-01-14,1993-11-08,74376183,18139095,8
1980-01-05,2000-09-30,36716625,70165795,30
2022-07-06,2022-08-30,88777592,48999480,37
1970-01-27,2022-03-25,41228238,62661308,26
2023-07-11,2023-12-21,83084036,84173589,24
1999-04-17,2017-08-25,38927151,40439974,39
1979-09-01,1986-11-25,39723237,55008425,23
1984-04-26,2016-12-05,87306507,19020463,39
1977-12-20,2014-01-03,34085173,65793903,35
2007-01-01,2022-04-11,49087082,95718035,2
2018-05-24,2021-10-08,70085139,75249632,15
2019-09-01,2024-07-02,83494173,39965898,12
2003-01-19,2004-02-09,29140237,47176959,3
1995-02-03,1999-06-19,13911393,29181892,25
2024-03-13,2024-03-26,41133144,69352485,10
2018-03-30,2018-08-13,55339981,63285918,29
1978-03-27,1989-06-06,84297030,29862017,2
1991-04-04,2005-07-03,12558868,81920133,31
2014-09-11,2017-02-03,87215942,83355354,35
2006-09-15,2012-01-09,69448159,7806594,34
2016-11-08,2017-10-13,24100850,45904628,32
1988-08-29,1993-03-10,74086747,54148545,20
2017-01-25,2018-05-01,60405178,78286875,1
2021-07-12,2022-05-24,35767662,3566603,3
1995-11-06,2023-07-13,20795955,73144241,11
1980-08-06,1994-09-02,24378024,11961178,4
1991-11-24,1993-07-13,58515352,94278410,2
2013-03-26,2016-09-05,45875974,80219495,17
1990-09-29,1992-04-01,80193835,22041867,38
1982-01-08,1999-08-09,45825506,60731848,11
1982-02-18,1994-01-10,81633196,59902034,31
2015-10-19,2016-04-15,69217838,61931947,38
1976-09-14,1998-07-22,796214,56858729,1
1977-11-18,2021-08-20,30585152,61001427,29
2013-07-14,2018-03-06,75902604,19109142,21
1991-03-31,2010-07-21,36565771,53028624,37
2001-04-17,2008-07-16,11751045,53323227,22
1982-11-16,2019-04-05,70938386,9941780,1
1990-10-01,2006-05-06,60910124,72373634,17
2015-11-15,2021-07-17,56175003,86197281,34
1996-08-21,1997-12-12,93585802,14648265,22
2016-07-21,2022-08-06,67779892,25875966,28
1976-06-11,2021-06-09,55455021,80104544,15
1970-03-11,1998-08-15,70549159,6369309,27
2001-07-21,2024-05-15,49053685,95019299,31
1998-01-16,2008-05-27,5886123,46404922,33
1985-05-06,1989-09-15,209298,1940824,4
2003-01-02,2017-08-04,85852188,60802990,9
1996-07-10,2008-08-20,16670256,75299537,7
1973-01-04,2014-02-24,70321846,65000898,7
1975-12-10,1980-01-19,33753734,78616893,18
1992-10-06,2016-10-23,38626307,21082959,37
2008-04-23,2020-10-19,27589489,42383089,23
1979-01-27,2009-07-30,71004567,13827689,35
1998-10-05,2012-08-02,42114905,33766796,34
1971-12-21,1981-05-07,17033961,9549113,26
1982-05-14,2017-05-19,47402790,16961564,10
1980-12-07,1992-09-07,23089401,24046961,24
1996-09-15,2007-03-12,53840238,19321669,36
1997-01-14,2023-07-16,31587743,11966360,16
2007-10-23,2021-12-31,92846564,66407102,10
2005-08-23,2018-08-09,98009853,80731316,26
1979-07-28,1982-11-16,14042730,17596209,30
2015-05-19,2017-08-23,19421390,73790285,2
1979-03-21,1992-08-26,85312651,56378776,1
1971-11-23,1998-03-12,43311829,72048721,14
1970-02-11,2008-05-10,90783511,93267117,10
2021-01-06,2023-10-09,74727988,3211357,4
1993-05-17,2003-02-24,55086854,86959659,25
2003-02-07,2023-03-26,37397757,96895549,31
1995-04-18,1995-08-22,90210984,72161063,5
2006-12-05,2008-01-22,85854258,32476304,10
2016-10-16,2024-06-24,76709015,14810447,10
2019-03-26,2021-02-21,56601363,48621276,26
2015-04-20,2022-04-21,105678,40123134,38
2011-02-06,2020-08-16,33622907,90676244,22
2016-05-17,2023-05-25,83661856,85245976,20
2022-05-04,2022-10-22,75454718,82873760,23
2006-01-25,2013-08-04,60775105,3852382,2
1978-07-14,1999-11-28,92404403,85092249,29
1990-04-25,2010-09-18,75424402,53157981,10
1992-12-06,2005-04-14,26743291,74480947,14
1981-01-08,2004-12-20,25289144,44462261,19
2012-10-14,2016-07-15,28387864,15368439,24
2018-01-24,2020-11-21,18291496,43030169,31
2006-05-21,2017-02-17,41431698,32179117,35
1992-12-24,2021-12-14,84855839,35635430,36
2023-11-26,2024-06-10,18009812,1634779,34
2009-06-11,2024-03-26,21279731,54779527,1
2017-07-23,2020-01-30,96388425,69291650,15
2016-04-16,2019-12-01,29008829,41195300,40
1970-01-08,1998-03-22,22350699,92172804,15
2002-11-22,2007-09-28,20817726,41410091,19
2006-04-01,2007-11-27,8619571,22662144,38
1989-08-08,2021-10-06,15968075,23005338,28
2020-02-25,2023-07-17,63040663,60080531,35
2019-09-18,2022-02-19,1966579,78988958,27
1995-05-25,2015-12-11,19272767,66988333,4
1970-02-11,1970-04-17,54930528,22498878,35
2004-11-07,2013-10-28,76697777,88207295,36
2015-04-24,2024-01-21,9901186,90471966,2
1973-07-29,2009-12-11,27774387,83487061,19
1989-02-21,2010-12-23,7528508,85241524,1
1990-02-01,2019-07-01,23545972,3363072,6
1995-06-01,2010-11-24,52648404,23132160,28
1985-07-23,1995-08-15,88435179,82747230,10
1980-11-12,2022-12-07,42981298,37614159,9
2001-02-23,2020-12-02,83331197,56554028,28
2005-05-12,2023-10-13,64976701,54741763,35
2009-07-10,2013-04-28,18402425,9234788,6
1971-09-04,1975-11-13,65777713,98404657,13
2001-10-05,2024-05-23,93509046,91415482,4
1997-09-22,2003-05-21,76182716,6472712,2
2016-10-24,2022-06-27,24021239,20509320,3
2018-11-05,2019-12-14,54908546,26417247,8
1979-07-14,2006-06-13,91417914,80276994,12
1986-11-09,2018-10-03,97926680,75676902,27
1983-10-16,2016-07-20,31314749,73279418,10
2015-08-01,2023-03-01,91834768,40617763,10
1989-12-04,1997-02-19,99035402,39488019,3
1992-11-19,2003-04-21,63038175,96237362,20
1980-09-11,1988-02-19,23146998,68992063,2
2002-10-02,2010-04-22,24335295,65653188,38
2013-01-20,2014-06-17,14860471,31428934,9
1998-08-09,2004-12-15,69245197,62585823,4
1980-04-02,2005-07-07,85467782,98706788,19
1995-04-06,2022-04-02,16290577,26586643,32
2022-05-14,2024-06-23,8002825,53121885,33
2017-05-15,2023-08-30,60790080,71590960,15
2009-05-18,2014-12-25,11075090,68553064,22
1989-07-30,2003-10-25,81132916,86491957,15
2023-07-12,2024-04-30,27517857,51821275,19
1996-12-16,2006-02-02,61383226,71409387,36
2013-10-18,2024-04-16,88225605,35341293,33
1979-06-29,2004-08-19,5774060,5542297,21
1991-06-29,2003-08-03,8506572,20682265,6
2017-06-06,2021-12-28,40406395,45824869,3
1975-11-04,2022-08-20,42548017,96231137,31
1973-08-10,2017-02-02,87039248,43582635,19
1986-09-21,2010-02-26,36525663,86127166,40
2014-04-23,2015-10-06,99609282,49628412,23
1997-09-03,1998-02-17,63575409,1092608,1
2012-05-16,2017-01-25,81154308,77447913,16
2001-08-15,2019-02-17,15080731,54868802,20
2001-03-13,2008-12-29,32076908,29376329,21
2004-04-24,2013-10-21,83949034,81721809,24
1988-03-19,1992-01-07,90049111,80535449,36
2008-08-08,2010-12-07,18481631,70276836,23
1988-09-24,2009-01-27,27472969,17194796,23
2000-04-28,2018-06-17,67095444,74282188,36
1971-05-10,1986-12-07,18086840,30204228,16
2022-07-25,2024-06-27,63020680,23715386,11
2018-11-23,2019-07-14,88740088,37459267,33
1993-02-23,2018-08-10,33905055,53837203,9
2016-01-18,2017-01-25,2928082,83046328,5
2009-11-18,2023-04-20,41202248,52642261,24
1974-07-09,1999-11-28,27814661,18364683,22
1970-09-07,1984-05-19,95603751,79388493,16
1977-10-23,2015-10-06,6705076,11603413,2
2014-09-30,2022-08-02,93659063,54304961,32
2005-05-16,2010-01-10,17529592,51753748,20
2001-12-16,2012-02-07,6746233,35045717,37
1975-07-08,1992-11-16,14587652,61401257,17
2022-11-05,2024-06-18,84578119,18019861,8
2013-06-03,2017-07-15,61760659,7134007,24
2019-01-03,2022-08-20,64752183,46164052,34
1999-02-25,2003-04-23,17442496,97836051,10
1981-01-12,2004-07-30,50744932,57726033,20
2007-01-08,2008-07-23,72585757,40499837,39
1998-05-27,2001-04-02,15331245,4213177,8
2002-05-13,2018-09-23,31114476,80666918,2
1988-09-03,2010-09-13,17253463,3410547,23
1988-10-18,1990-05-25,11605935,29086616,34
1992-06-12,2015-06-29,9917274,62648401,5
1987-02-10,2019-01-13,39928314,86358013,11
1991-04-01,2017-12-10,59094286,21455336,25
1990-03-18,2007-11-19,31749924,46458008,7
1973-05-12,1973-08-19,70679617,16751072,34
1988-03-08,2011-03-06,90596464,20769970,1
2009-05-25,2014-12-12,79189851,13979035,33
1998-10-08,2015-10-26,6221093,63227489,40
1971-07-19,1978-04-08,36581978,56381487,6
2020-05-01,2020-10-18,34977217,48243628,15
1992-08-07,2023-12-28,49173413,72040226,7
1974-06-10,1991-06-27,62164377,77176808,26
2022-06-07,2024-02-04,43013200,21829425,28
1983-09-30,2000-06-16,5453056,29428225,11
1975-10-24,2018-10-29,92239706,62063556,34
1992-03-13,1995-01-02,23587903,51276652,5
1985-04-28,2008-08-08,13596644,99210429,20
1988-10-24,2011-10-02,30722363,16848214,30
1977-08-01,1982-11-30,52481209,81126403,40
2001-08-23,2019-07-17,4304764,77178155,33
1998-10-18,2011-11-23,97550668,77337843,13
1991-06-07,2021-12-22,4428418,54752170,27
2021-06-27,2022-06-08,26445937,59321837,6
2008-09-03,2022-10-13,6294554,81859206,27
2011-03-02,2022-11-18,7136859,71764529,11
1998-08-09,2016-07-10,6232031,76194307,22
1975-01-06,2023-12-29,5012113,50098958,1
1983-12-14,2012-12-15,35767662,34816864,13
1972-08-14,1993-11-19,89261653,75516204,27
2000-05-06,2006-11-03,32444733,91107266,29
1983-08-14,1987-05-28,29116011,37203471,4
2023-03-02,2023-03-06,38100273,66692731,2
1979-05-15,2024-02-25,9922093,79464366,18
1979-11-22,1993-08-01,43978315,16423946,37
1988-04-16,2014-12-09,56721231,45535700,23
2002-11-24,2020-12-31,48145072,6365059,1
1986-10-24,2010-11-22,23001888,71507004,1
1974-06-14,1981-04-15,68144399,95791750,5
2001-11-30,2004-05-21,76682458,59319446,8
1992-09-10,2015-06-26,50096272,34014667,40
1990-05-30,1996-09-15,18552047,76364079,7
1970-07-01,1996-07-29,58480229,36000787,20
1986-06-29,1996-07-05,47403758,62933904,32
1997-03-25,1999-11-15,72771139,66663868,15
2009-01-06,2015-05-02,65006091,39717382,40
1996-12-16,2009-09-09,64797236,59345161,34
