idtitulo,nivel,nombre
20933,experience,deep
51951,run,let
17250,attention,address
34695,begin,game
17569,show,she
90016,Democrat,nearly
89737,site,voice
49903,company,most
97837,notice,establish
42793,early,different
75808,on,participant
99118,mouth,local
63532,interest,weight
16125,such,couple
64583,a,call
17385,chair,conference
57670,financial,base
37568,away,just
42379,long,story
89230,event,another
74559,technology,series
39612,entire,look
55609,pass,citizen
16520,rather,dinner
72995,brother,without
95475,blood,speech
9249,entire,home
94639,section,something
25258,ever,guy
8475,environmental,third
50921,avoid,billion
80481,involve,yard
22517,dark,always
59223,the,action
56320,power,suddenly
16705,religious,matter
30054,old,test
78985,owner,fact
74851,positive,find
94570,score,either
20834,discussion,hour
85751,unit,real
68414,care,follow
95494,floor,action
92184,eat,agreement
19668,mind,success
71388,rock,beat
74597,similar,western
75676,day,prevent
97400,around,purpose
90632,environmental,capital
52852,building,majority
36274,area,late
4661,similar,image
39159,require,win
20518,develop,new
64820,coach,single
11711,discover,value
4091,person,different
3260,meet,product
17931,natural,performance
22720,blood,whole
96740,develop,nearly
28241,explain,summer
18081,blood,laugh
60941,single,score
65856,fall,leave
18293,weight,seem
82556,describe,challenge
55240,minute,conference
13118,do,young
58994,Democrat,though
46134,force,wrong
41047,debate,watch
34198,stage,day
81421,technology,election
54694,six,interest
1519,owner,team
76771,fire,ever
23236,claim,country
29011,red,type
81369,enough,stage
21134,thought,series
12696,recognize,visit
76826,offer,white
82309,mouth,cost
80685,hospital,time
85245,issue,both
50175,wait,summer
60485,itself,push
85628,and,attention
35185,loss,hope
53150,computer,old
51718,top,herself
3854,rest,police
11453,church,left
27858,radio,establish
1737,rule,sometimes
76163,carry,hot
62301,imagine,indicate
176,red,rest
57901,traditional,Republican
90752,cell,yourself
65296,improve,natural
96282,myself,life
83186,under,never
22017,about,floor
37461,church,better
38663,standard,too
4449,shake,draw
55916,cut,last
8130,design,magazine
24224,table,poor
8394,hair,black
34242,exist,possible
79521,between,player
38861,my,hear
46110,build,season
1743,part,type
68325,fall,anyone
95997,design,support
42140,process,finally
51915,mean,commercial
83662,federal,defense
75349,relate,end
56096,pretty,throw
76569,behavior,TV
3338,old,Democrat
83923,red,true
79391,camera,nearly
84561,soldier,about
33776,each,child
80550,budget,blue
55112,she,big
17927,sign,he
72419,hand,employee
14638,him,city
38509,increase,talk
84628,treat,majority
39859,common,create
28268,seek,year
48620,strong,hospital
74497,may,kid
77663,network,century
92869,gas,item
74392,thought,race
55259,data,once
35785,enough,often
95553,must,both
67266,spend,rate
89259,remain,affect
80595,office,little
43666,surface,score
40781,institution,mention
71768,big,hear
54436,media,grow
95414,add,house
20180,believe,each
66349,draw,forget
12865,movement,local
48726,understand,use
34233,risk,nearly
33338,toward,card
24378,nation,either
82222,sometimes,your
2466,challenge,among
64619,worry,surface
53712,its,quite
47850,control,will
50819,network,individual
51862,half,participant
86480,family,few
5847,rate,rise
97012,power,everyone
9822,low,arrive
91003,way,movement
23736,though,strong
11782,kind,drug
77401,fall,prevent
28078,team,score
59379,car,plan
22938,outside,happy
3091,sometimes,weight
93211,pull,compare
15335,staff,my
28289,purpose,federal
47444,upon,war
87497,use,go
98784,policy,land
46490,total,on
88855,raise,require
97219,choose,coach
62289,size,cut
15058,task,although
51559,really,arrive
50319,more,garden
95882,stock,financial
80906,country,her
99553,maybe,born
85097,something,identify
63425,listen,believe
86765,late,election
45235,majority,this
63236,land,everything
64878,certain,animal
90332,into,voice
62282,we,arrive
39619,world,under
80273,affect,tend
44852,open,your
77849,same,several
58294,ahead,theory
76547,maybe,expect
39360,democratic,program
30869,second,view
65301,available,analysis
83040,let,large
85591,seat,common
78125,carry,toward
10353,bit,number
42195,pretty,treat
2487,prevent,modern
96588,avoid,teacher
45551,hold,money
76454,smile,range
50443,space,assume
36309,small,interesting
40845,of,art
43669,court,say
4962,economic,voice
56495,yourself,arm
56983,toward,our
91524,serious,reason
8744,meet,recently
83804,cold,man
53072,region,build
92437,air,dog
47310,discover,discuss
90813,report,real
10682,various,as
26744,employee,trade
96257,skill,line
29839,teacher,teacher
44078,with,member
8191,administration,fish
79585,theory,president
35416,couple,card
86015,candidate,compare
60873,catch,read
2001,success,seven
72059,together,you
81743,nearly,find
24683,system,mention
35702,several,stuff
43715,successful,offer
95753,pass,science
65085,leg,produce
5596,forward,nor
70554,family,idea
66315,international,different
57884,perform,education
154,different,while
36003,but,medical
52905,voice,though
91931,one,morning
16071,bit,which
60065,than,author
83021,season,tax
8499,several,move
94188,three,good
95973,forward,actually
91121,social,its
22282,adult,set
77138,movie,its
29592,with,bar
62194,product,seem
71158,teach,recent
14602,yes,eight
98910,life,give
36677,point,budget
45015,cell,leave
38122,summer,end
57619,form,reveal
88025,his,decide
13292,study,view
5997,consumer,recently
44785,degree,low
31208,quite,result
7444,nothing,low
1494,measure,tax
56888,true,network
78802,here,woman
35898,source,Mrs
97193,present,last
51963,western,shoulder
17781,ok,peace
45614,result,care
2228,source,late
4219,low,relationship
68783,possible,book
58178,four,least
39170,campaign,body
45499,north,reveal
65221,road,different
24047,whose,series
34655,employee,fast
78184,reason,else
32113,factor,street
79870,fact,fund
1861,carry,day
691,technology,car
27035,response,college
56649,play,national
18716,section,beautiful
43039,record,exactly
92141,total,large
96610,their,letter
55889,task,season
15193,everything,others
7777,news,energy
70573,father,speak
98862,town,by
29859,leg,source
86458,beautiful,then
52294,itself,data
25023,deep,green
85612,behind,station
93522,method,lawyer
76132,often,for
9226,concern,statement
86514,part,pressure
8163,Mrs,cause
97783,evening,pull
37488,kid,care
33463,space,management
69127,seat,pull
49598,us,start
58571,your,friend
90461,go,his
50434,officer,value
49580,people,throw
51196,strategy,institution
91090,ahead,recent
40572,source,read
42420,share,join
30678,model,that
22982,hit,minute
16858,kind,environmental
42131,hotel,authority
4303,wonder,include
2881,method,full
51646,thank,attorney
89563,its,structure
94906,water,change
66319,but,throughout
66700,collection,brother
82874,list,can
719,attack,fine
77063,information,woman
94736,church,story
41874,industry,stay
2691,bed,brother
9154,artist,dog
59710,cover,food
10123,customer,each
12633,ready,down
42289,buy,issue
12004,finish,better
64052,Mrs,collection
26538,teacher,ahead
85372,job,former
48308,dinner,nation
5251,nature,piece
2486,season,as
41311,artist,upon
53917,chance,seem
82125,require,will
17229,buy,little
13359,thousand,majority
98002,policy,upon
463,eye,word
16868,eight,too
85982,space,water
59905,even,arrive
82706,we,item
92482,keep,assume
56040,red,know
11008,claim,law
32477,anything,could
50310,decision,instead
29239,same,stuff
10781,less,spend
96637,nature,thousand
18405,accept,strong
15902,something,too
21346,something,film
81322,throughout,food
52492,compare,wide
82157,positive,type
70621,car,character
44212,member,though
19012,begin,pattern
23652,federal,on
17307,woman,rich
20117,trip,food
49480,seem,idea
35921,when,spring
7164,foreign,perhaps
9479,real,affect
63565,break,writer
85541,campaign,need
90154,couple,ground
74852,opportunity,film
9251,improve,listen
46156,tell,serious
89895,early,play
35302,your,finally
89004,learn,example
17869,push,consider
10071,dark,resource
75317,stage,travel
47259,plan,impact
70025,table,land
59081,market,again
72379,house,part
61439,yard,wife
97487,past,meet
40972,front,very
60317,blood,land
56971,would,generation
82462,color,wonder
43728,miss,paper
91425,crime,fact
85987,participant,who
37331,behavior,economic
99765,whose,decide
16717,goal,spring
25155,note,at
45573,walk,young
62824,top,ground
58184,address,piece
41634,sound,culture
5682,position,among
69591,network,long
78464,system,food
53974,play,happy
42826,add,financial
57027,however,hair
55764,never,trouble
86005,action,let
21414,live,young
45916,listen,piece
12143,check,whole
84291,sit,laugh
24179,debate,far
91345,lead,public
34685,mother,three
14256,alone,value
34851,country,level
1898,manager,full
3743,wall,lawyer
44740,reduce,group
66442,morning,big
42999,most,yourself
35321,maybe,within
71682,recognize,edge
58291,create,paper
93407,term,full
21910,general,institution
88600,check,character
54569,quickly,kind
26649,adult,because
11399,give,sing
10667,today,man
7840,director,practice
48263,fact,act
80770,may,run
5033,staff,environmental
97356,record,you
7131,stop,truth
34062,play,measure
40592,responsibility,hit
42022,knowledge,writer
59401,event,all
53776,space,sport
77505,impact,window
84110,reflect,police
39641,animal,occur
85992,ball,dark
7329,job,child
57522,water,big
10827,safe,paper
75423,couple,including
77637,as,economic
3909,study,say
62619,traditional,write
50992,hand,later
63688,far,amount
8903,billion,final
10766,eight,act
85412,cover,reach
73079,stay,thousand
66276,nothing,news
49869,happy,concern
55950,our,trial
32794,civil,other
4886,conference,forget
55086,trade,imagine
55218,try,firm
79766,skin,middle
21767,I,number
11719,financial,design
85680,wear,report
28303,both,your
56390,difference,bad
86349,individual,compare
30909,behind,anything
66654,view,person
33110,during,couple
53942,base,bit
96445,two,real
73338,item,evening
48576,natural,choice
46919,reveal,place
674,my,bill
11600,commercial,ok
81707,manage,responsibility
68651,thus,information
59644,theory,energy
52251,themselves,daughter
33190,fact,moment
34313,into,seek
96881,able,rise
58338,wall,these
27764,after,game
31290,care,we
81946,wrong,yard
8484,cold,recently
78968,career,cause
7107,ever,buy
54028,foreign,give
28025,peace,eat
54412,catch,yeah
42151,artist,own
5536,firm,environmental
48795,law,go
95164,national,agree
47747,manager,doctor
82857,kitchen,over
96762,push,seem
49151,hospital,floor
99204,dog,summer
1888,point,throughout
38940,degree,worker
52927,enter,kid
38337,rich,involve
11759,sister,group
71957,always,question
81230,agreement,site
93587,music,want
52165,how,home
47092,contain,indicate
33448,able,responsibility
12933,stage,then
90925,east,detail
14544,street,through
17503,right,seat
10569,effort,treat
71947,perform,fall
15237,garden,foot
76108,start,professor
58494,school,employee
90878,consider,hotel
21897,protect,side
88575,story,call
24968,cold,live
9748,late,see
90437,newspaper,name
14161,including,develop
56868,make,more
6779,machine,economic
7206,military,pick
75889,parent,chair
70627,lose,today
94779,charge,month
